0x0	__function_selector__
0x14b	()
0x14b	fallback()
0x191	startSale(uint256)
0x1c1	satoshiRaised()
0x1ef	saleStartTime()
0x21d	isActive()
0x24f	rate()
0x27d	coupon(uint256,uint16,uint8,bytes32,bytes32)
0x2d6	setExchangeRateOracle(address)
0x31c	WALLET()
0x376	EXCHANGE_RATE_DECIMALS()
0x3aa	sleepContract()
0x404	conversionRate()
0x432	owner()
0x48c	personalContract()
0x4e6	tokensToMint()
0x514	MAX_AMOUNT()
0x542	setExchangeRate(uint256)
0x572	familyContract()
0x5cc	buyTokens(address)
0x604	closeSale()
0x61e	transferOwnership(address)
0x664	initialize(address,address,address,address)
0x70a	token()
0x764	exchangeRateOracle()
0x7be	0x7be
0x7c6	0x7c6
0x157e	0x157e
0x1a5b	0x1a5b
0x1aa2	0x1aa2
0x1b0a	0x1b0a
0x1fd4	0x1fd4
0x1ff0	0x1ff0
0x202f	0x202f
0x20ad	0x20ad
0x20c7	0x20c7
0x20e6	0x20e6
0x21e8	0x21e8
0x2239	0x2239
0x227c	0x227c
0x22ed	0x22ed
