0x0	__function_selector__
0x393	name()
0x410	approve(address,uint256)
0x450	reserveRatio()
0x46a	repayBorrow(uint256)
0x489	borrowBalanceCurrent(address)
0x4af	totalSupply()
0x4b7	exchangeRateStored()
0x4bf	flashloanFeeRatio()
0x4c7	redeem(address,uint256)
0x4f3	transferFrom(address,address,uint256)
0x529	repayBorrowBehalf(address,uint256)
0x555	_setNewProtocolFeeRatio(uint256)
0x572	PERMIT_TYPEHASH()
0x57a	decimals()
0x598	DOMAIN_SEPARATOR()
0x5a0	borrowSnapshot(address)
0x5df	increaseAllowance(address,uint256)
0x60b	balanceOfUnderlying(address)
0x631	getCash()
0x639	mint(address,uint256)
0x665	totalBorrows()
0x66d	_setNewFlashloanFeeRatio(uint256)
0x68a	isiToken()
0x692	accrualBlockNumber()
0x69a	initialize(address,string,string,address,address)
0x7ed	_setPendingOwner(address)
0x813	underlying()
0x837	balanceOf(address)
0x85d	totalBorrowsCurrent()
0x865	isSupported()
0x86d	protocolFeeRatio()
0x875	nonces(address)
0x89b	_setController(address)
0x8c1	owner()
0x8c9	totalReserves()
0x8d1	symbol()
0x8d9	borrowBalanceStored(address)
0x8ff	redeemUnderlying(address,uint256)
0x92b	decreaseAllowance(address,uint256)
0x957	transfer(address,uint256)
0x983	borrowIndex()
0x98b	supplyRatePerBlock()
0x993	seize(address,address,uint256)
0x9c9	_withdrawReserves(uint256)
0x9e6	exchangeRateCurrent()
0x9ee	mintForSelfAndEnterMarket(uint256)
0xa0b	borrow(uint256)
0xa28	_setNewReserveRatio(uint256)
0xa45	updateInterest()
0xa4d	permit(address,address,uint256,uint256,uint8,bytes32,bytes32)
0xa9e	allowance(address,address)
0xacc	pendingOwner()
0xad4	_setInterestRateModel(address)
0xafa	interestRateModel()
0xb02	liquidateBorrow(address,uint256,address)
0xb38	controller()
0xb40	borrowRatePerBlock()
0xb48	_acceptOwner()
0xb50	0xb50
0xd0f	0xd0f
0x1101	0x1101
0x1745	0x1745
0x18f9	0x18f9
0x1b38	0x1b38
0x22a7	0x22a7
0x2423	0x2423
0x250f	0x250f
0x2742	0x2742
0x2927	0x2927
0x297d	0x297d
0x29c6	0x29c6
0x29e4	0x29e4
0x2b79	0x2b79
0x2bbb	0x2bbb
0x2d19	0x2d19
0x2d73	0x2d73
0x2dbe	0x2dbe
0x305e	0x305e
0x3080	0x3080
0x30d9	0x30d9
0x30f1	0x30f1
0x3122	0x3122
0x3288	0x3288
0x3438	0x3438
0x3865	0x3865
0x397f	0x397f
0x399a	0x399a
0x39dc	0x39dc
0x3ac2	0x3ac2
0x3d68	0x3d68
0x3dbf	0x3dbf
0x3f5a	0x3f5a
0x400b	0x400b
0x4137	0x4137
0x421f	0x421f
0x429d	0x429d
0x488f	()
0x488f	fallback()
