0x0	__function_selector__
0x23c	poolLength()
0x267	sushi()
0x2a8	poolInfo(uint256)
0x371	mintReward()
0x39c	totalAllocPoint()
0x3c7	pendingSushi(uint256,address)
0x436	bonusEndBlock()
0x461	withdraw(uint256,uint256)
0x4a6	startBlock()
0x4d1	pairaddr()
0x512	updatePool(uint256)
0x54d	add(uint256,address,address,bool,uint256)
0x5de	treasury()
0x61f	massUpdatePools()
0x636	renounceOwnership()
0x64d	initialize(address,address,address,uint256,uint256,uint256)
0x6fc	setPair(address)
0x74d	BONUS_MULTIPLIER()
0x778	dev(address)
0x7c9	owner()
0x80a	getMultiplier(uint256,uint256)
0x863	userInfo(uint256,address)
0x8e0	SLPV2ROUTER2()
0x921	WETH()
0x962	wethelper()
0x9a3	sushiPerBlock()
0x9ce	devaddr()
0xa0f	deposit(uint256,uint256)
0xa47	UNIV2ROUTER2()
0xa88	setTreasury(address)
0xad9	set(uint256,uint256,bool,uint256)
0xb34	transferOwnership(address)
0x133d	0x133d
0x18ca	0x18ca
0x205e	0x205e
0x2088	0x2088
0x2bed	0x2bed
0x2c73	0x2c73
0x2cbd	0x2cbd
0x2d45	0x2d45
0x2d8f	0x2d8f
0x3008	0x3008
0x324e	0x324e
0x34d5	0x34d5
0x3663	0x3663
0x3845	0x3845
0x3a46	0x3a46
0x3a6c	0x3a6c
0x3a74	0x3a74
0x3a8b	0x3a8b
0x3b99	0x3b99
0x3f03	0x3f03
0x3f2e	0x3f2e
0x4336	0x4336
0x4518	0x4518
0x4616	0x4616
0x47bd	0x47bd
0x5095	()
0x5095	fallback()
