0x1e	0x27
0x44	0x4d
0x71	0x7b
0x76	0xe1
0xca	0xd7
0xdc	0x255
0xf0	0x12c
0x22dV0x7b	0x237B0x7b
0x20bV0x7b	0x232B0x7b
0x1b4V0x7b	0x1d0B0x7b
0x242V0x7b	0x24dB0x7b
0x1cbV0x7b	0x1afB0x7b
