0x0	__function_selector__
0xd4	name()
0x157	approve(address,uint256)
0x1bb	totalSupply()
0x1d9	transferFrom(address,address,uint256)
0x25d	decimals()
0x27b	setNameSymbol(string,string)
0x3cd	balanceOf(address)
0x425	symbol()
0x4a8	transfer(address,uint256)
0x50c	disallow(address)
0x566	setGovernance(address)
0x5aa	allowance(address,address)
0x622	init()
0x62c	0x62c
0x8ca	0x8ca
0xbf8	0xbf8
0x11db	0x11db
0x13a7	0x13a7
0x1555	0x1555
0x15e3	0x15e3
0x164a	()
0x164a	fallback()
