0x15b
0x186
0x25a
0x289
0x2e0
0x345
0x42f
0x4aa
0x4d9
0x54e
0x5a1
0x61e
0x671
0x73b
0x766
0x83a
0x8ad
0x936
0x99b
0xaac
0xca6
0xcf2
0xe6b
0xf64
0xf69
0xf74
0x102c
0x1031
0x11e8
0x14dc
0x17b7
0x17bc
0x17d3
0x1ed0
0x1ffb
0x208e
0x2405
0x245c
0x24d4
0x2684
0x2708
0x2748
