0x0	0xd
0x14a	0x163
0xe8	0x103
0x125	0x12a
0x12a	0x13a
0x140	0x144
0x185	0x18d
0x1c5	0x1c7
0x2dc	0x2f5
0x5e3	0x5f6
0x5bc	0x5d7
0x2b3	0x2c1
0x65fB0x2f9	0x665B0x2f9
0x638B0x2f9	0x63bB0x2f9
0x655B0x2f9	0x65fB0x2f9
0x63bB0x2f9	0x645B0x2f9
0x65fB0x46eB0xc8	0x665B0x46eB0xc8
0x638B0x46eB0xc8	0x63bB0x46eB0xc8
0x655B0x46eB0xc8	0x65fB0x46eB0xc8
0x63bB0x46eB0xc8	0x645B0x46eB0xc8
0x65fB0x42eB0x535B0x1c7	0x665B0x42eB0x535B0x1c7
0x638B0x42eB0x535B0x1c7	0x63bB0x42eB0x535B0x1c7
0x655B0x42eB0x535B0x1c7	0x65fB0x42eB0x535B0x1c7
0x63bB0x42eB0x535B0x1c7	0x645B0x42eB0x535B0x1c7
0x65fB0x42eB0x548B0x34	0x665B0x42eB0x548B0x34
0x638B0x42eB0x548B0x34	0x63bB0x42eB0x548B0x34
0x655B0x42eB0x548B0x34	0x65fB0x42eB0x548B0x34
0x63bB0x42eB0x548B0x34	0x645B0x42eB0x548B0x34
0x65fB0x42eB0x55bB0x34	0x665B0x42eB0x55bB0x34
0x638B0x42eB0x55bB0x34	0x63bB0x42eB0x55bB0x34
0x655B0x42eB0x55bB0x34	0x65fB0x42eB0x55bB0x34
0x63bB0x42eB0x55bB0x34	0x645B0x42eB0x55bB0x34
0x329B0x11	0x33fB0x11
0x343B0x11	0x356B0x11
0x368B0x11	0x381B0x11
0x3ccB0x11	0x3e5B0x11
0x6800x69aB0x31cB0x393B0x11	0x6880x69aB0x31cB0x393B0x11
0x6800x68fB0x30fB0x3a6B0x11	0x6880x68fB0x30fB0x3a6B0x11
0x6800x675B0x2a6B0x3b9B0x11	0x6880x675B0x2a6B0x3b9B0x11
