0x1a09	0x2308	0x3499
0x1a9f	0x2308	0x34be
0xa14	0x18d2	0xa21
0x8ef	0x1785	0x8f60x2a9
0x3371	0x1785	0xa91
0xa6b	0x1dea	0x3371
0x33b7	0x1785	0x8f60x3c4
0x344f	0x1785	0x8f60x65e
0x11db	0x1dea	0x344f
0x1244	0x18d2	0x8f60x6c0
0x13e3	0x1481	0x13ee
0x13dc	0x1481	0x13e3
0x195c	0x2282	0x1967
0x1967	0x1dea	0x19a4
0x3499	0x2361	0x1a29
0x34be	0x2361	0x1ab9
0x1bfb	0x1785	0x1c21
0x1f7d	0x2282	0x1f89
0x2089	0x2282	0x2095
0x2095	0x1dea	0x20d2
0x22c	0x84c	0x2340x22c
0x303	0x906	0x30b
0x64e	0x10a1	0x2340x64e
0x2002B0xbc2	0x1dea	0x34e3B0xbc2
0x2002B0x1a29	0x1dea	0x34e3B0x1a29
0x2002B0x1a39	0x1dea	0x34e3B0x1a39
0x2002B0x1d64	0x1dea	0x34e3B0x1d64
0x2002B0x1d72	0x1dea	0x34e3B0x1d72
0x2002B0x20d2	0x1dea	0x34e3B0x20d2
0x26a5B0x2282	0x906	0x26aeB0x2282
0x2002B0x26bfB0x2282	0x1dea	0x34e3B0x26bfB0x2282
0x2002B0x2780B0x2282	0x1dea	0x34e3B0x2780B0x2282
0x21c1B0x1388	0x23a3	0x21c9B0x1388
0x2272B0x13a3	0x23a3	0x227aB0x13a3
