0x0	__function_selector__
0xef	getRoleAdmin(bytes32)
0x11e	grantRole(bytes32,address)
0x14c	renounceRole(bytes32,address)
0x178	TOKEN_TYPE()
0x180	exitTokens(address,address,bytes)
0x23f	getRoleMember(bytes32,uint256)
0x27e	hasRole(bytes32,address)
0x2be	DEFAULT_ADMIN_ROLE()
0x2c6	TRANSFER_EVENT_SIG()
0x2ce	initialize(address)
0x2f4	getRoleMemberCount(bytes32)
0x311	revokeRole(bytes32,address)
0x33d	lockTokens(address,address,address,bytes)
0x3ce	MANAGER_ROLE()
0x44c	0x44c
0x819	0x819
0xac8	0xac8
0xacd	0xacd
0xb3c	0xb3c
0xbd0	0xbd0
0xd06	0xd06
0xd5d	0xd5d
0xd69	0xd69
0xd7e	0xd7e
0xe1c	0xe1c
0xe27	0xe27
0xe87	0xe87
0xe9c	0xe9c
0xeb1	0xeb1
0xeeb	0xeeb
0xf47	0xf47
0xfaa	0xfaa
0x1069	0x1069
0x117e	0x117e
0x119a	0x119a
0x11e4	0x11e4
0x12aa	0x12aa
0x145f	0x145f
0x1498	0x1498
0x14b2	0x14b2
0x1530	0x1530
0x16eb	()
0x16eb	fallback()
