0x0	__function_selector__
0xcf	()
0xcf	fallback()
0xd4	name()
0x10f	approve(address,uint256)
0x132	totalSupply()
0x144	transferFrom(address,address,uint256)
0x157	decimals()
0x166	increaseAllowance(address,uint256)
0x179	paused()
0x184	balanceOf(address)
0x1ad	initialize()
0x1b7	symbol()
0x1d6	decreaseAllowance(address,uint256)
0x1e9	transfer(address,uint256)
0x1fc	allowance(address,address)
0x338	0x338
0x4b2	0x4b2
0x5d6	0x5d6
0x8a4	0x8a4
0x90f	0x90f
0x92b	0x92b
0x94d	0x94d
0x9bc	0x9bc
0xa3b	0xa3b
0xa53	0xa53
