0x0	__function_selector__
0xb9	setDiggPegRewards(address,uint256,uint256)
0xed	getRoleAdmin(bytes32)
0x11c	grantRole(bytes32,address)
0x148	renounceRole(bytes32,address)
0x174	initialize(address,address)
0x1a2	setUnlockSchedule(address,address,uint256,uint256,uint256,uint256)
0x1ea	getRoleMember(bytes32,uint256)
0x229	hasRole(bytes32,address)
0x269	DEFAULT_ADMIN_ROLE()
0x271	getRoleMemberCount(bytes32)
0x28e	revokeRole(bytes32,address)
0x2ba	MANAGER_ROLE()
0x3dc	0x3dc
0x5fa	0x5fa
0x699	0x699
0x69d	0x69d
0x706	0x706
0x76f	0x76f
0x775	0x775
0x827	0x827
0x833	0x833
0x848	0x848
0x853	0x853
0x868	0x868
0x87d	0x87d
0x981	0x981
0x99d	0x99d
0x9e7	0x9e7
0xc00	()
0xc00	fallback()
