0x1d4
0x1e4
0x37a
0x38a
0x491
0x4a1
0x5b0
0x5c0
0x65b
0x66b
0x75a
0x76a
0x8db
0x9ed
0xa56
0xb4f
0xbb8
0xc21
0xd6c
0xe41
0xf27
0xf37
0xfcd
0x11ef
0x1320
0x1414
0x1424
0x14ba
0x1744
0x1754
0x17ea
0x19e1
0x19f1
0x1b7d
0x1cca
0x1e8c
0x1f2b
0x1fc9
0x2126
0x22bd
0x235b
0x2505
0x2647
0x26e5
0x2846
0x29b9
0x2a57
0x2c05
0x2d42
0x2ea4
0x31ab
0x325f
0x3531
0x36d8
0x4067
0x4077
0x4247
0x4383
0x4410
0x4420
0x44b6
0x4730
0x4740
0x47d6
0x498d
0x499d
0x4eb6
0x4ec6
