0x0	0xc
0x1a	0x2b
0x1d65	0x1d950x1d59
0x10	0x1a
0x146	0x152
0xc3	0xcf
0x87	0x93
0x10a	0x116
0x1df	0x1eb
0x1a3	0x1af
0x226	0x232
0x554	0x59a
0x6a0	0x6a8
0x2932	0x2943
0xf05	0xf4b
0x2a0e	0x2a20
0x29f3	0x2a02
0x17be	0x17c6
0x540	0x551
0x5fa	0x60a
0x60b	0x615
0x616	0x65a
0x6c7	0x6d3
0x6f1	0x702
0x70b	0x70f
0x1bec	0x1bf4
0x1c45	0x1c4f
0x84c	0x86a
0x878	0x87d
0xe5	0xf0
0x902	0x90c
0x90f	0x915
0x92b	0x92e
0x93f	0x944
0x964	0x96a
0x9b5	0x9c9
0x9cd	0x9d8
0xa05	0xa0f
0xa14	0xa19
0xb32	0xb50
0xb5e	0xb63
0xc05	0xc1a
0xcaf	0xcc0
0xcc9	0xccd
0xccd	0xcdd
0xd32	0xd4c
0xd89	0xd93
0xd9b	0xda1
0xe74	0xea8
0xeac	0xeb7
0xf70	0xf85
0xfbf	0xfc8
0xfe9	0xff9
0xffa	0x1004
0x1005	0x1022
0x1107	0x110c
0x112c	0x1132
0x1154	0x115d
0x1162	0x1167
0x11af	0x11b9
0x11be	0x11c0
0x1216	0x122c
0x1230	0x123b
0x1302	0x1317
0x1386	0x138b
0x13ab	0x13b1
0x13d3	0x13dc
0x13e1	0x13e6
0x142e	0x1438
0x143d	0x143f
0x149d	0x14b3
0x14b7	0x14c2
0x154d	0x1557
0x155a	0x1560
0x15a5	0x15af
0x15b7	0x15bd
0x161a	0x162e
0x1645	0x167a
0x167e	0x1689
0x17d8	0x17e9
0x17f2	0x17f6
0x1853	0x1871
0x187f	0x1884
0x18d1	0x18e6
0x195a	0x1978
0x1986	0x198b
0x1ae8	0x1af7
0x1bfb	0x1c07
0x1c08	0x1c0f
0x1c9b	0x1ca3
0x1cb4	0x1cc8
0x22b3	0x22c2
0x1d27	0x1d2c
0x1d35	0x1d53
0x1e00	0x1e1a
0x1e3c	0x1e46
0x1e4e	0x1e54
0x1e93	0x1ea7
0x1ec8	0x1ed0
0x240e	0x241d
0x1efa	0x1f0a
0x1f16	0x1f1b
0x1f13	0x1f16
0x1f21	0x1f24
0x1f24	0x1f2c
0x2001	0x201b
0x203d	0x2047
0x204f	0x2055
0x20d0	0x20e3
0x20f8	0x20fd
0x20f5	0x20f8
0x213c	0x214b
0x218a	0x2194
0x21a8	0x21bc
0x25b4	0x25c3
0x21e6	0x21eb
0x21f4	0x2212
0x2256	0x225f
0x228c	0x22ab
0x22f8	0x2307
0x1d59	0x1d65
0x208d	0x2095
0x1aa3	0x1ab2
0x36	0x41
0x2b	0x36
0x41	0x4c
0x4c	0x57
0x57	0x62
0x62	0x6d
0x6d	0x78
0x78	0x83
0x93	0x9e
0x9e	0xa9
0xa9	0xb4
0xb4	0xbf
0xcf	0xda
0xda	0xe5
0xf0	0xfb
0xfb	0x106
0x116	0x121
0x121	0x12c
0x12c	0x137
0x137	0x142
0x152	0x15d
0x15d	0x168
0x168	0x173
0x173	0x17e
0x17e	0x189
0x189	0x194
0x194	0x19f
0x1af	0x1ba
0x1ba	0x1c5
0x1c5	0x1d0
0x1d0	0x1db
0x1eb	0x1f6
0x1f6	0x201
0x201	0x20c
0x20c	0x217
0x217	0x222
0x232	0x23d
0x23d	0x248
0x248	0x253
0x253	0x25e
0x59a	0x5a2
0x86a	0x878
0x90c	0x90f
0xa0f	0xa14
0xb50	0xb5e
