0xd4
0x259
0x3a5
0x3cf
0x3dc
0x441
0x550
0x597
0x5ef
0x63e
0x7ec
0x829
0xa05
0xa12
0xafc
0xf0b
0xf57
0xff5
0x1084
0x1087
0x108a
0x108d
0x1090
0x1093
0x1096
0x1099
0x109c
0x109f
0x10a2
0x10a5
0x10a8
0x10ab
