0x82	0x5536b682
0xc2	0x6e699d87
0xfa	0x7b103999
0x11e	0xabf158d5
0x147	0xc08b3f9d
0x183	0xc4d66de8
0x1a9	0xc98cc002
0x986	0x00000000
