0x20c6
0x20d6
0x20ed
0x2152V0x256
0x2152V0x2ca
0x1fe3V0x181
0x1ff3V0x181
0x1fa8V0x194
0x2105V0x1bd
0x2116V0x1bd
0x2105V0x1f6
0x2116V0x1f6
0x1fa8V0x228
0x2024V0x23b
0x2034V0x23b
0x2044V0x23b
0x2071V0x23b
0x2097V0x23b
0x1fa8V0x269
0x1fa8V0x27c
0x1fa8V0x2dd
