0x67e	3	0x15c	1
0x67e	3	0x6f1	1
0x67e	3	0x9a6	1
0xfd8	8	0x2c2	1
0xfd8	8	0x69b	1
0xfd8	8	0x6cd	1
0xfd8	8	0x844	1
0xfd8	8	0xcfa	1
0xfd8	8	0xec5	1
0xfd8	8	0x1009	1
0xfd8	8	0x106e	1
0x1540	7	0x17be	2
0x15a8	4	0x60d	1
0x15a8	4	0x6fc	1
0x15a8	4	0xccc	1
0x15a8	4	0x13cd	1
0x1b93	7	0x1e12	3
0x1f94	5	0x194	1
0x1f94	5	0x228	1
0x1f94	5	0x269	1
0x1f94	5	0x27c	1
0x1f94	5	0x2dd	1
0x2157	19	0x1bf6	7
0x2241	4	0x331	1
0x2241	4	0x720	1
0x2241	4	0x1125	1
0x2241	4	0x1401	1
0x2278	7	0x6a8	1
0x2278	7	0x6da	1
0x2278	7	0x851	1
0x2278	7	0xd07	1
0x2278	7	0xed2	1
0x2278	7	0x1016	1
0x2278	7	0x107b	1
0x22af	5	0x36c	1
0x22af	5	0x752	1
0x22af	5	0xa36	1
0x22af	5	0x1157	1
0x22af	5	0x1433	1
0x235f	5	0x4b6	1
0x235f	5	0xcdf	1
0x235f	5	0xfc3	1
0x235f	5	0x152d	1
0x235f	5	0x1b78	1
0x23d2	15	0x1fa6	5
