0x0	__function_selector__
0x392	CONTRACT_LP_ELEMENT_TOKEN()
0x3ac	PREFER_FIRE()
0x3b4	CONTRACT_LP_SOIL_ERC20_TOKEN()
0x3bc	setOwner(address)
0x3e4	removeInternalTokenMeta(bytes32,uint16)
0x40b	CONTRACT_FORMULA()
0x413	externalToken2Meta(address)
0x450	CONTRACT_WATER_ERC20_TOKEN()
0x458	CONTRACT_GOLD_ERC20_TOKEN()
0x460	RATE_PRECISION()
0x48d	getExternalStrengthRate(address,uint16)
0x4bd	CONTRACT_RING_ERC20_TOKEN()
0x4c5	getRate(address,uint256,uint256)
0x4f7	CONTRACT_LAND_ITEM_BAR()
0x4ff	CONTRACT_LP_WOOD_ERC20_TOKEN()
0x507	CONTRACT_ERC721_GEGO()
0x50f	DRILL_OBJECT_CLASS()
0x52d	CONTRACT_KTON_ERC20_TOKEN()
0x535	FURNACE_APP()
0x53d	CONTRACT_WOOD_ERC20_TOKEN()
0x545	CONTRACT_FIRE_ERC20_TOKEN()
0x54d	CONTRACT_ITEM_BASE()
0x555	CONTRACT_LP_GOLD_ERC20_TOKEN()
0x55d	internalToken2Meta(bytes32,uint16)
0x584	CONTRACT_LAND_BASE()
0x58c	getPrefer(bytes32,address)
0x5b8	PREFER_SOIL()
0x5c0	setAuthority(address)
0x5e6	registry()
0x60a	FURNACE_ITEM_MINE_FEE()
0x612	CONTRACT_INTERSTELLAR_ENCODER()
0x61a	ITEM_OBJECT_CLASS()
0x622	addLPToken(bytes32,address,uint8)
0x657	removeLPToken(bytes32,address)
0x683	CONTRACT_DARWINIA_ITO_BASE()
0x68b	PREFER_WOOD()
0x693	CONTRACT_ELEMENT_TOKEN()
0x69b	getDrillGrade(uint256)
0x6b8	CONTRACT_SOIL_ERC20_TOKEN()
0x6c0	owner()
0x6c8	getInternalStrengthRate(bytes32,uint16)
0x6ef	CONTRACT_DRILL_BASE()
0x6f7	CONTRACT_OBJECT_OWNERSHIP()
0x6ff	DARWINIA_OBJECT_CLASS()
0x707	CONTRACT_METADATA_TELLER()
0x70f	CONTRACT_APOSTLE_ITEM_BAR()
0x717	resourceLPToken2RateAttrId(bytes32,address)
0x743	CONTRACT_LP_FIRE_ERC20_TOKEN()
0x74b	PREFER_WATER()
0x753	removeExternalTokenMeta(address)
0x779	authority()
0x781	PREFER_GOLD()
0x789	initialize(address)
0x7af	getExternalObjectClassExt(address)
0x7d5	addExternalTokenMeta(address,uint16,uint16,uint256)
0x815	CONTRACT_LP_WATER_ERC20_TOKEN()
0x81d	getMetaData(address,uint256)
0x86f	addInternalTokenMeta(bytes32,uint16,uint256)
0xaa6	0xaa6
0x14f2	0x14f2
0x22d3	0x22d3
0x246a	()
0x246a	fallback()
