0x9c
0xce
0xdd
0xf0
0x101
0x116
0x12b
0x152
0x163
0x1b4
0x1c1
0x1e1
0x1ed
0x1fa
0x211
0x33d
0x377
0x384
0x40d
0x416
0x445
0x452
0x50d
0x6c2
0x6e7
0x6f0
0x7b9
