0x15b	6	0x147	1
0x15b	6	0x1a6	1
0x15b	6	0x247	1
0x15b	6	0x267	1
0x15b	6	0x287	1
0x15b	6	0x2ab	1
0x821	4	0x7d7	1
0x821	4	0xa32	1
0x821	4	0xab1	1
0x821	4	0xbd2	1
0x165b	6	0x14fe	2
0x165b	6	0x1d68	2
0x165b	6	0x1ef5	2
0x2133	24	0x165b	6
0x240e	5	0x212	1
0x240e	5	0x2e0	1
0x240e	5	0x300	1
0x240e	5	0x320	1
0x240e	5	0x340	1
0x249c	18	0x14ce	6
0x249c	18	0x1633	6
0x249c	18	0x16d3	6
0x2772	28	0x295c	12
0x27d2	6	0x1b44	2
0x27d2	6	0x1bf6	2
0x27d2	6	0x1c4e	2
0x28f2	7	0xb19	2
0x2a7b	18	0x1300	4
0x2b31	22	0x2420	5
