0x0	0x17
0x117B0x1b	0x132B0x1b
0x13bB0x1b	0x145B0x1b
0x156B0x1b	0x166B0x1b
0x169B0x1b	0x173B0x1b
0x166B0x1b	0x169B0x1b
0x1beB0x109B0x1b	0x1c4B0x109B0x1b
0x1afB0x109B0x1b	0x1beB0x109B0x1b
0x1c4B0x109B0x1b	0x1d1B0x109B0x1b
0x199B0x186B0x1b	0x1a3B0x186B0x1b
0x117B0x78	0x132B0x78
0x13bB0x78	0x145B0x78
0x156B0x78	0x166B0x78
0x169B0x78	0x173B0x78
0x166B0x78	0x169B0x78
0x1beB0x109B0x78	0x1c4B0x109B0x78
0x1afB0x109B0x78	0x1beB0x109B0x78
0x1c4B0x109B0x78	0x1d1B0x109B0x78
0x199B0x186B0x78	0x1a3B0x186B0x78
0x198B0x186B0x1b	0x199B0x186B0x1b
0x198B0x186B0x78	0x199B0x186B0x78
