0x1828	0x1281
0x1c60	0x1f90
0x2376	0xdf1
0x4507	0x35c6
0x44d3	0xbcb
0x44d6	0xc67
0x44d9	0xc7c
0x44dc	0xc91
0x44ca	0xb62
0x44cd	0xb8c
0x44d0	0xba1
0x44be	0xadb
0x44c1	0xaf0
0x44c4	0xb23
0x44c7	0xb38
0x44b5	0xa87
0x44b8	0xab1
0x44bb	0xac6
0x44a9	0x99a
0x44ac	0x9af
0x44af	0x9c4
0x44b2	0x9ee
0x44a0	0x8d0
0x44a3	0x970
0x44a6	0x985
0x4494	0x856
0x4497	0x86b
0x449a	0x880
0x449d	0x8b3
0x448b	0x7b1
0x448e	0x7c6
0x4491	0x7db
0x447f	0x733
0x4482	0x75d
0x4485	0x772
0x4488	0x79c
0x4476	0x6d6
0x4479	0x709
0x447c	0x71e
0x446a	0x64f
0x446d	0x664
0x4470	0x697
0x4473	0x6c1
0x4461	0x610
0x4464	0x625
0x4467	0x63a
0x4455	0x583
0x4458	0x5b3
0x445b	0x5c8
0x445e	0x5dd
0x444c	0x517
0x444f	0x52c
0x4452	0x56e
0x443a	0x352
0x443d	0x385
0x4440	0x3b3
0x4443	0x47e
0x4446	0x4bc
0x4449	0x4e6
0x2e81B0x2a65B0x2159	0xdf1
0x2ef5B0x2a65B0x2159	0xdf1
0x2923B0x1edb	0x2c29
0x28feB0x1edb	0x2c29
