0x0	__function_selector__
0x3f4	supportsInterface(bytes4)
0x42a	setAllowContractCalls(bool)
0x44c	governor()
0x46e	bankStatus()
0x490	withdrawReserve(address,uint256)
0x4b0	repay(address,uint256)
0x4d0	feeBps()
0x4e5	allowRepayStatus()
0x4fa	putCollateral(address,uint256,uint256)
0x51a	setWhitelistTokens(address[],bool[])
0x53a	accrueAll(address[])
0x55a	cTokenInBank(address)
0x57a	addBank(address,address)
0x59a	allowBorrowStatus()
0x5af	0x442eacac
0x5cf	transmit(address,uint256)
0x5ef	borrow(address,uint256)
0x60f	worker()
0x624	setWhitelistSpells(address[],bool[])
0x644	getPositionInfo(uint256)
0x674	getBorrowETHValue(uint256)
0x694	0x62c4025a
0x6b4	EXECUTOR()
0x6c9	accrue(address)
0x6e9	takeCollateral(address,uint256,uint256)
0x709	getPositionDebts(uint256)
0x737	0x6fe4d411
0x757	execute(uint256,address,bytes)
0x76a	setFeeBps(uint256)
0x78a	SPELL()
0x79f	liquidate(uint256,address,uint256)
0x7bf	setOracle(address)
0x7df	getBankInfo(address)
0x810	setBankStatus(uint256)
0x830	oracle()
0x845	banks(address)
0x877	borrowBalanceCurrent(uint256,address)
0x897	0x85986a0e
0x8b7	whitelistedSpells(address)
0x8d7	0x88b6f060
0x8ec	nextPositionId()
0x901	caster()
0x916	0x966b2cc1
0x936	positions(uint256)
0x967	setWhitelistUsers(address[],bool[])
0x987	getCollateralETHValue(uint256)
0x9a7	onERC1155BatchReceived(address,address,uint256[],uint256[],bytes)
0x9d4	0xbd47f694
0x9f4	exec()
0xa09	setWorker(address)
0xa29	0xc89be3d9
0xa49	_IN_EXEC_LOCK()
0xa5e	initialize(address,uint256)
0xa7e	_GENERAL_LOCK()
0xa93	allowContractCalls()
0xaa8	getPositionDebtShareOf(uint256,address)
0xac8	POSITION_ID()
0xadd	whitelistedTokens(address)
0xafd	allBanks(uint256)
0xb1d	pendingGovernor()
0xb32	acceptGovernor()
0xb47	support(address)
0xb67	0xed963a17
0xb87	setPendingGovernor(address)
0xba7	onERC1155Received(address,address,uint256,uint256,bytes)
0xbc7	whitelistedUsers(address)
0xbe7	getCurrentPositionInfo()
0xbfc	borrowBalanceStored(uint256,address)
0xc1c	0xc1c
0xed9	0xed9
0x10d4	0x10d4
0x1211	0x1211
0x142e	0x142e
0x18cf	0x18cf
0x199f	0x199f
0x19d3	0x19d3
0x1b7a	0x1b7a
0x1e66	0x1e66
0x26d8	0x26d8
0x274c	0x274c
0x2aa5	0x2aa5
0x2d4d	0x2d4d
0x2e4d	0x2e4d
0x320e	0x320e
0x34cc	0x34cc
0x369b	0x369b
0x36de	0x36de
0x3754	0x3754
0x377c	0x377c
0x37d2	0x37d2
0x3972	0x3972
0x3af0	0x3af0
0x3b15	0x3b15
0x3bd8	0x3bd8
0x3bf9	0x3bf9
0x3c33	0x3c33
0x3c4e	0x3c4e
0x3e2d	0x3e2d
0x3e75	0x3e75
0x3e7b	0x3e7b
0x3e8c	0x3e8c
0x3f73	0x3f73
0x4002	0x4002
0x412c	0x412c
0x428b	0x428b
0x42a2	0x42a2
0x4399	0x4399
0x43a4	0x43a4
0x43ec	0x43ec
0x442b	0x442b
0x4447	0x4447
0x447f	0x447f
0x4539	0x4539
0x45b2	0x45b2
0x45dd	0x45dd
0x4611	0x4611
0x4694	0x4694
0x46fc	0x46fc
0x4807	0x4807
0x4823	0x4823
0x483f	0x483f
0x4867	0x4867
0x487f	0x487f
0x4897	0x4897
0x49ae	0x49ae
0x49f6	0x49f6
0x4a0a	0x4a0a
0x4a2e	0x4a2e
0x4a66	0x4a66
0x4a80	0x4a80
0x4ada	0x4ada
0x4afe	0x4afe
0x4b65	0x4b65
0x4bf3	0x4bf3
0x4c77	0x4c77
0x4d67	0x4d67
0x4df3	0x4df3
0x4eb5	0x4eb5
0x4fac	0x4fac
0x4fd4	0x4fd4
0x5003	0x5003
0x5109	0x5109
0x5137	0x5137
0x5161	0x5161
0x51ba	0x51ba
0x542a	0x542a
0x553d	0x553d
0x55b3	0x55b3
0x569f	0x569f
0x56a8	0x56a8
0x570b	0x570b
0x5750	0x5750
0x577c	0x577c
0x5791	0x5791
0x59d3	()
0x59d3	fallback()
