0x0	0xd
0x3f	0x4a
0x60	0x6b
0xd	0x1e
0x19fe	0x1a07
0x1a07	0x1a14
0x2092	0x2099
0x1cab0x1b7a	0x1cb20x1b7a
0x208	0x214
0x118	0x124
0xab	0xb7
0x7a	0x86
0xe7	0xf3
0x19b	0x1a7
0x16a	0x176
0x1d7	0x1e3
0x303	0x30f
0x296	0x2a2
0x265	0x271
0x2d2	0x2de
0x386	0x392
0x355	0x361
0x3c2	0x3ce
0xc3f	0xc52
0xca0	0xcb3
0xd97	0xda4
0xee4	0xef1
0x125a	0x1273
0x1439	0x144d
0x14eb	0x14f8
0x1595	0x15a2
0x19d3	0x19f7
0x1b35	0x1b46
0x1b7a	0x1b9c0x1b7a
0x1cb8	0x1cc5
0x48bb	0x48cc
0x2019	0x2026
0x2290	0x22a3
0x4962	0x4973
0x232b	0x2336
0x2576	0x2589
0x2651	0x266a
0x4798	0x47a7
0x2d4d	0x2d66
0x3170	0x3189
0x3406	0x3412
0x343c	0x344f
0x354d	0x3561
0x35f9	0x3612
0x36de	0x3728
0xcca	0xcd5
0xcec	0xd13
0x3754	0x375f
0xdbb	0xdce
0x86	0x91
0xde5	0xdf0
0xe1e	0xe23
0xe3a	0xe5b
0xf08	0xf1b
0xf32	0xf3d
0xf54	0xf84
0xf8d	0xf93
0xfc4	0xfd8
0xfdc	0xfe7
0x1014	0x1019
0x1030	0x103b
0x1052	0x1077
0x3af0	0x3afe0x3af0
0x128a	0x12bc
0x12d3	0x12de
0x12f5	0x132e
0x3b15	0x3b1d
0x145d	0x146a
0x146a	0x147d
0x150f	0x1522
0x1539	0x1544
0x15b9	0x15cc
0x15e3	0x15ee
0x161c	0x1621
0x1638	0x1659
0x1670	0x16ae
0x16c6	0x16c8
0x3bf9	0x3c01
0x1704	0x172a
0x1765	0x1788
0x17dc	0x182f
0x1846	0x186e
0x1af7	0x1afe
0x1aa0	0x1ab4
0x1ab8	0x1ac3
0x19f7	0x19fe
0x1cdc	0x1cef
0x1d06	0x1d11
0x1d28	0x1d56
0x1d6d	0x1d79
0x1d90	0x1d9b
0x1de8	0x1dfe
0x1e02	0x1e0d
0x203d	0x2050
0x2065	0x206c
0x208c	0x2092
0x20b0	0x20d1
0x91	0x9c
0x20e8	0x20ee
0x211d	0x2127
0x213e	0x215d
0x21c4	0x21d9
0x21dd	0x21e8
0x220e	0x2219
0x22ba	0x22c5
0x2374	0x237e
0x23b0	0x23c8
0x2446	0x245a
0x245e	0x2469
0x3e5f	0x3e69
0x24f2	0x2508
0x250c	0x2517
0x25a0	0x25af
0x2d70	0x2d83
0x2de0	0x2df4
0x2df8	0x2e03
0x3577	0x3584
0x3584	0x3597
0x372b	0x3731
0x382b	0x3838
0x384e	0x3859
0x3870	0x3878
0x388a	0x388c
0x38a7	0x38e7
0x3941	0x3947
0x3918	0x3941
0x3b9d	0x3ba2
0x3b4b	0x3b5f
0x3b63	0x3b6e
0x3b9b	0x3b9d
0x3c08	0x3c14
0x3c15	0x3c1c
0x3c8e	0x3ca2
0x3ca6	0x3cb1
0x3d14	0x3d2a
0x3d2e	0x3d39
0x3d66	0x3d6c
0x3db2	0x3dc6
0x3dca	0x3dd5
0x3e4e	0x3e56
0x47aa	0x47bd
0x47c0	0x47d0
0x47d3	0x47de
0x47e1	0x47f2
0x48e2	0x48fa
0x48fd	0x490d
0x4910	0x491b
0x4930	0x4942
0x1e	0x29
0x29	0x34
0x3e2d	0x3e37
0x3f4	0x3fc
0x42a	0x432
0x44c	0x454
0x46e	0x476
0x490	0x498
0x4b0	0x4b8
0x4d0	0x4d8
0x4e5	0x4ed
0x4fa	0x502
0x51a	0x522
0x53a	0x542
0x55a	0x562
0x57a	0x582
0x59a	0x5a2
0x5af	0x5b7
0x5cf	0x5d7
0x5ef	0x5f7
0x60f	0x617
0x624	0x62c
0x644	0x64c
0x674	0x67c
0x694	0x69c
0x6b4	0x6bc
0x6c9	0x6d1
0x6e9	0x6f1
0x709	0x711
0x737	0x73f
0x76a	0x772
0x78a	0x792
0x79f	0x7a7
0x7bf	0x7c7
0x7df	0x7e7
0x810	0x818
0x830	0x838
0x845	0x84d
0x877	0x87f
0x897	0x89f
0x8b7	0x8bf
0x8d7	0x8df
0x8ec	0x8f4
0x901	0x909
0x916	0x91e
0x936	0x93e
0x967	0x96f
0x987	0x98f
0x9a7	0x9af
0x9d4	0x9dc
0x9f4	0x9fc
0xa09	0xa11
0xa29	0xa31
0xa49	0xa51
0xa5e	0xa66
0xa7e	0xa86
0xa93	0xa9b
0xaa8	0xab0
0xac8	0xad0
0xadd	0xae5
0xafd	0xb05
0xb1d	0xb25
0xb32	0xb3a
0xb47	0xb4f
0xb67	0xb6f
0xb87	0xb8f
0xba7	0xbaf
0xbc7	0xbcf
0xbe7	0xbef
0xbfc	0xc04
0x34	0x3f
0x4a	0x55
0x55	0x60
0x6b	0x76
0x9c	0xa7
0xb7	0xc2
0xc2	0xcd
0xcd	0xd8
0xd8	0xe3
0xf3	0xfe
0xfe	0x109
0x109	0x114
0x124	0x12f
0x12f	0x13a
0x13a	0x145
0x145	0x150
0x150	0x15b
0x15b	0x166
0x176	0x181
0x181	0x18c
0x18c	0x197
0x1a7	0x1b2
0x1b2	0x1bd
0x1bd	0x1c8
0x1c8	0x1d3
0x1e3	0x1ee
0x1ee	0x1f9
0x1f9	0x204
0x214	0x21f
0x21f	0x22a
0x22a	0x235
0x235	0x240
0x240	0x24b
0x24b	0x256
0x256	0x261
0x271	0x27c
0x27c	0x287
0x287	0x292
0x2a2	0x2ad
0x2ad	0x2b8
0x2b8	0x2c3
0x2c3	0x2ce
0x2de	0x2e9
0x2e9	0x2f4
0x2f4	0x2ff
0x30f	0x31a
0x31a	0x325
0x325	0x330
0x330	0x33b
0x33b	0x346
0x346	0x351
0x361	0x36c
0x36c	0x377
0x377	0x382
0x392	0x39d
0x39d	0x3a8
0x3a8	0x3b3
0x3b3	0x3be
0x3ce	0x3d9
0x3d9	0x3e4
0x3e4	0x3ef
0xf84	0xf8d
0x172a	0x1746
0x1d9b	0x1da2
0x2050	0x2065
0x206c	0x208c
