0x2157	0x209e
0x214b	0x1db
0x214e	0x1f7
0x2151	0x215
0x2154	0x231
0x2142	0x1ab
0x2145	0x1c7
0x2148	0x1d1
0x2136	0x147
0x2139	0x165
0x213c	0x16f
0x213f	0x18d
0x212d	0xef
0x2130	0x10d
0x2133	0x129
0x165	0x46a
0x1d1	0x7a7
