0xf7
0x10d
0x122
0x131
0x14f
0x165
0x177
0x195
0x1ab
0x1d1
0x1db
0x1f7
0x1ff
0x215
0x231
0x289
0x2ad
0x337
0x33f
0x347
0x34f
0x357
0x46a
0x4c7
0x527
0x584
0x5d4
0x60e
0x64f
0x6ac
0x7a7
0x804
0x848
0x8a5
0x8f5
0x986
0xa17
0xa51
0xa75
0xac1
0xae5
0xb63
0xbd1
0xc20
0xc5a
0xc98
0xca6
0xd35
0xd62
0xded
0xe1a
0xe89
0xee6
0xf56
0x107d
0x10a1
0x1165
0x1189
0x1268
0x128c
0x136b
0x138f
0x1419
0x1503
0x153d
0x1581
0x15ae
0x15e8
0x162c
0x166e
0x1709
0x175e
0x1773
0x1788
0x17af
0x17db
0x17e9
0x17fa
0x1828
0x1836
0x1863
0x188c
0x18a3
0x18b2
0x18c1
0x18d0
0x18df
0x18f9
0x1903
0x1927
0x1967
0x19cd
0x1a0d
0x1a4d
0x1ab3
0x1af3
0x1b59
0x1b99
0x1bd9
0x1c19
0x1c28
0x1c43
0x1c5e
0x1c73
0x1c80
0x1c95
0x1caa
0x1cbe
0x1cd3
0x1e9a
0x1eb5
0x1eca
0x1efa
0x1f42
0x1f54
0x1f66
0x1f78
0x1f8a
0x1f9c
0x1fae
0x2004
0x201b
0x2032
