0x1d3
0x1f9
0x235
0x26d
0x4c9
0x53a
0x59e
0x6f1
0x737
0x771
0x805
0x814
0x820
0x83c
0x84d
0x88d
0x892
0x89c
0x8a7
0x933
0x986
0xa25
0xa41
0xacb
0xaf3
0xb63
0xc00
0xc2f
0xdc5
0xe00
0xe3b
0xe9d
0xefa
0xf37
0x1028
0x1063
0x112a
0x1187
0x11c4
0x1221
0x12c4
0x1394
0x1427
0x14d5
0x1558
0x164b
0x1686
