0x14f9	12	0x2694	4
0x1671	12	0x34d7	5
0x1671	12	0x3787	5
0x1b2a	14	0x7dd	1
0x1b2a	14	0xd54	1
0x1b2a	14	0xe75	1
0x1b2a	14	0x11ab	1
0x1b2a	14	0x12cb	1
0x1b2a	14	0x1731	1
0x1b2a	14	0x18ff	1
0x1b2a	14	0x19ec	1
0x1b2a	14	0x1a72	1
0x1b2a	14	0x1bf4	1
0x1b2a	14	0x1f3b	1
0x1b2a	14	0x2257	1
0x1b2a	14	0x2384	1
0x1b2a	14	0x244e	1
0x2620	9	0xbaf	4
0x268c	23	0x1e3d	2
0x268c	23	0x274d	2
0x268c	23	0x3319	2
0x3819	5	0xf33	1
0x3819	5	0x10a1	1
0x3819	5	0x2406	1
0x3819	5	0x2a99	1
0x3819	5	0x2aaf	1
0x39a4	18	0x3ab2	6
0x39e3	3	0x3bf0	1
0x39e3	3	0x3c9a	1
0x39e3	3	0x3e5c	1
0x3a8b	18	0x3e11	8
0x3aa0	6	0x3a4	1
0x3aa0	6	0x4ab	1
0x3aa0	6	0x539	1
0x3aa0	6	0x6f0	1
0x3aa0	6	0x7b4	1
0x3aa0	6	0xa66	1
0x3dff	8	0x2d6	1
0x3dff	8	0x33e	1
0x3dff	8	0x562	1
0x3dff	8	0x64b	1
0x3dff	8	0x688	1
0x3dff	8	0x78b	1
0x3dff	8	0x85e	1
0x3dff	8	0x983	1
0x43f0	6	0x359	1
0x43f0	6	0x46c	1
0x43f0	6	0x5a8	1
0x43f0	6	0x666	1
0x43f0	6	0x6ce	1
0x43f0	6	0x7e6	1
0x4457	7	0x2b4	1
0x4457	7	0x2f1	1
0x4457	7	0x416	1
0x4457	7	0x5fe	1
0x4457	7	0x629	1
0x4457	7	0xa1b	1
0x4457	7	0x1de6	1
0x448d	5	0x31c	1
0x448d	5	0x6a3	1
0x448d	5	0x811	1
0x448d	5	0x938	1
0x448d	5	0x99e	1
0x46cf	11	0xd8e	1
0x46cf	11	0xeaf	1
0x46cf	11	0x1305	1
0x46cf	11	0x176b	1
0x46cf	11	0x1a26	1
0x46cf	11	0x1aac	1
0x46cf	11	0x1c2e	1
0x46cf	11	0x1f75	1
0x46cf	11	0x2291	1
0x46cf	11	0x23be	1
0x46cf	11	0x2488	1
0x47ef	8	0x441	1
0x47ef	8	0x4ee	1
0x47ef	8	0x57d	1
0x47ef	8	0x70b	1
0x47ef	8	0x769	1
0x47ef	8	0x83c	1
0x47ef	8	0x8b9	1
0x47ef	8	0x90d	1
0x480a	5	0x38ca	2
0x480a	5	0x3974	2
0x48f9	80	0x418d	12
0x48f9	80	0x41b0	12
0x490a	5	0x3f54	2
0x4915	8	0x2989	3
0x49a2	3	0x3002	1
0x49a2	3	0x30ab	1
0x49a2	3	0x3122	1
0x4a2d	17	0x34e4	5
0x4a2d	17	0x3644	5
0x4ad5	94	0x53b9	18
0x4b2e	15	0x3819	5
0x4b91	6	0xf9c	1
0x4b91	6	0x19c5	1
0x4b91	6	0x2111	1
0x4b91	6	0x242c	1
0x4b91	6	0x2d44	1
0x4b91	6	0x2ff8	1
0x4c96	15	0x3f02	5
0x4c96	15	0x4b60	5
