0x3f3
0x415
0x487
0x4a7
0x4c7
0x4e7
0x51c
0x54e
0x583
0x5ef
0x646
0x666
0x6c8
0x6e7
0x707
0x766
0x786
0x7bb
0x7db
0x810
0x830
0x850
0x897
0x8cd
0x926
0x946
0x966
0x99b
0x9cc
0x9ec
0xa21
0xa41
0xa8b
0xad5
0xb05
0x1403
0x1431
0x1449
0x14c4
0x1985
0x19d0
0x2095
0x2262
0x22ab
0x244d
0x2566
0x2587
0x25b9
0x2800
0x2849
0x28c9
0x2a27
0x2ad9
0x2aef
0x2b35
0x2be4
0x2bf1
0x2c0a
0x2c1d
0x2c7c
0x2c93
0x2cb3
0x2cca
0x2d13
0x2d69
0x2ddd
0x2e1b
0x3217
0x32c6
