0x2a1	21	0x9cd	3
0x2fa	11	0x11d2	5
0xd5c	3	0x3db	1
0xd5c	3	0x19c0	1
0xd5c	3	0x19fa	1
0x11c6	5	0x7da	2
0x1c9f	25	0x100f	2
0x1ca3	35	0x24bf	15
0x1ca3	35	0x24e1	15
0x1dc4	4	0x7ca	1
0x1dc4	4	0x4ab2	1
0x1dc4	4	0x4b76	1
0x1dc4	4	0x4fb0	1
0x200a	8	0x1f4c	2
0x200a	8	0x2275	2
0x200a	8	0x2c13	2
0x2220	9	0x27f3	3
0x2220	9	0x2800	3
0x241f	15	0x11c6	5
0x27cd	3	0xf7e	1
0x27cd	3	0x124c	1
0x27cd	3	0x1aae	1
0x2cb5	3	0xf37	1
0x2cb5	3	0xf6a	1
0x2cb5	3	0x2e72	1
0x2d5a	3	0x134c	1
0x2d5a	3	0x1957	1
0x2d5a	3	0x21ba	1
0x2d7b	3	0x1381	1
0x2d7b	3	0x13a4	1
0x2d7b	3	0x2205	1
0x2d99	9	0x2f75	4
0x2dd5	3	0x1cfa	1
0x2dd5	3	0x1d19	1
0x2dd5	3	0x1d57	1
0x2f57	20	0x2db7	9
0x2f89	17	0x3138	5
0x3034	3	0x32c5	1
0x3034	3	0x32e6	1
0x3034	3	0x4223	1
0x309f	4	0x33f	1
0x309f	4	0x3e3	1
0x309f	4	0x438	1
0x309f	4	0x578	1
0x3126	5	0x2df	1
0x3126	5	0x352	1
0x3126	5	0x3a8	1
0x3126	5	0x4bc	1
0x3126	5	0x4d7	1
0x31b8	3	0x16e0	1
0x31b8	3	0x180e	1
0x31b8	3	0x1a8a	1
0x3357	6	0x365	1
0x3357	6	0x47b	1
0x3357	6	0x4a9	1
0x3357	6	0x4f2	1
0x3357	6	0x51a	1
0x3357	6	0x550	1
0x34a4	4	0x3690	1
0x34a4	4	0x3705	1
0x34a4	4	0x3721	1
0x34a4	4	0x3735	1
0x3519	5	0x1ce6	1
0x3519	5	0x2325	1
0x3519	5	0x2652	1
0x3519	5	0x2a18	1
0x3519	5	0x2ba6	1
0x3529	3	0x14e9	1
0x3529	3	0x18ed	1
0x3529	3	0x2ad5	1
0x35f2	4	0xcf8	1
0x35f2	4	0x1678	1
0x35f2	4	0x17a6	1
0x35f2	4	0x1a21	1
0x3c06	15	0x1034	2
0x40b7	23	0x2fa	11
0x4185	49	0x24ed	15
0x4185	49	0x25c0	15
0x41d0	78	0x24d3	15
0x41d0	78	0x257e	15
0x41d0	78	0x258a	15
0x41d0	78	0x2598	15
0x424d	29	0x2d99	9
0x4288	5	0xae1	1
0x4288	5	0x138f	1
0x4288	5	0x15ba	1
0x4288	5	0x15d3	1
0x4288	5	0x1933	1
