0x0	__function_selector__
0x51f2	initialize(address[3],address[3],address,uint256,uint256)
0x51f5	get_virtual_price()
0x51f8	calc_token_amount(uint256[3],bool)
0x51fb	add_liquidity(uint256[3],uint256)
0x51fe	get_dy(int128,int128,uint256)
0x5201	get_dx(int128,int128,uint256)
0x5204	get_dy_underlying(int128,int128,uint256)
0x5207	get_dx_underlying(int128,int128,uint256)
0x520a	exchange(int128,int128,uint256,uint256)
0x520d	exchange_underlying(int128,int128,uint256,uint256)
0x5210	remove_liquidity(uint256,uint256[3])
0x5213	remove_liquidity_imbalance(uint256[3],uint256)
0x5216	commit_new_parameters(uint256,uint256,uint256)
0x5219	apply_new_parameters()
0x521c	revert_new_parameters()
0x521f	commit_transfer_ownership(address)
0x5222	apply_transfer_ownership()
0x5225	revert_transfer_ownership()
0x5228	withdraw_admin_fees()
0x522b	kill_me()
0x522e	unkill_me()
0x5231	coins(int128)
0x5234	underlying_coins(int128)
0x5237	balances(int128)
0x523a	A()
0x523d	fee()
0x5240	admin_fee()
0x5243	owner()
0x5246	admin_actions_deadline()
0x5249	transfer_ownership_deadline()
0x524c	future_A()
0x524f	future_fee()
0x5252	future_admin_fee()
0x5255	future_owner()
