0x0	__function_selector__
0x126	remainingUserDepositAllowed(address)
0x14f	guests(address)
0x16f	authorized(address,uint256,bytes32[])
0x182	setGuestRoot(bytes32)
0x197	totalDepositCap()
0x19f	geyser()
0x1b4	renounceOwnership()
0x1bc	setGuests(address[],bool[])
0x1cf	owner()
0x1d7	setUserDepositCap(uint256)
0x1ea	remainingTotalDepositAllowed()
0x1f2	userDepositCap()
0x1fa	wrapper()
0x202	setWrapper(address)
0x215	proveInvitation(address,bytes32[])
0x228	initialize(address)
0x23b	setTotalDepositCap(uint256)
0x24e	transferOwnership(address)
0x261	guestRoot()
0x269	0x269
0x314	0x314
0x4b3	0x4b3
0x5df	0x5df
0x7d2	0x7d2
0x9e9	0x9e9
0xa5f	0xa5f
0xa63	0xa63
0xb13	0xb13
0xb19	0xb19
0xc75	0xc75
0xcf6	0xcf6
0xdd0	0xdd0
0xde7	0xde7
0xe30	0xe30
0xe4b	0xe4b
0xea9	0xea9
0xf02	0xf02
0xf5f	0xf5f
0xf77	0xf77
0xfac	0xfac
0xfba	0xfba
0xfd9	0xfd9
0x107b	0x107b
0x10c9	0x10c9
0x1147	()
0x1147	fallback()
