[0x00000000, nil]
[0xf2fde38b, nil]
[0xc53fd181, nil]
[0x68e79e89, nil]
[0xa1165b7d, nil]
[0xd3f494cc, nil]
[0x29dc022e, nil]
[0x41976e09, nil]
[0x85f9d345, nil]
[0x58a56ac, nil]
[0xf3880b6e, nil]
[0x6bd3a64b, nil]
[0xb2ddee06, nil]
[0xe1e549c4, nil]
[0x3740ebb3, nil]
[0x42cbb4b8, nil]
[0x8a3407ee, nil]
[0x1ccc4bd5, nil]
[0xf39e69a4, nil]
[0x715018a6, nil]
[0xc1661a9a, nil]
[0xe940ebeb, nil]
[0xf2fde38b, [0x9e7, nil]]
[0x3bbb2806, nil]
[0x57b275b4, nil]
[0x8d845fd8, nil]
[0xc53fd181, [0x5cc, nil]]
[0x68e79e89, [0x5cc, nil]]
[0xa1165b7d, [0x7f2, nil]]
[0xd3f494cc, [0x8ab, nil]]
[0x259ca365, nil]
[0xf3ad65f4, nil]
[0x29dc022e, [0x2ec, nil]]
[0x41976e09, [0x402, nil]]
[0x85f9d345, [0x6cb, nil]]
[0x78746d0d, nil]
[0xe984f2eb, nil]
[0x58a56ac, [0x1f4, nil]]
[0xf3880b6e, [0xa1a, nil]]
[0x3fc1cc26, nil]
[0x5d5da973, nil]
[0x8da5cb5b, nil]
[0x6bd3a64b, [0x5ff, nil]]
[0xb2ddee06, [0x825, nil]]
[0xe1e549c4, [0x91e, nil]]
[0x26232a2e, nil]
[0x3740ebb3, [0x339, nil]]
[0x42cbb4b8, [0x447, nil]]
[0x8a3407ee, [0x714, nil]]
[0x1ccc4bd5, [0x22f, nil]]
[0xf39e69a4, [0xa5d, nil]]
[0x715018a6, [0x67d, nil]]
[0xc1661a9a, [0x85e, nil]]
[0xe940ebeb, [0x957, nil]]
[0xf2fde38b, [0x16fd, [0x9e7, nil]]]
[0x3bbb2806, [0x36a, nil]]
[0x57b275b4, [0x49a, nil]]
[0x8d845fd8, [0x7c8, nil]]
[0xc53fd181, [0x1210, [0x5cc, nil]]]
[0x68e79e89, [0x1210, [0x5cc, nil]]]
[0xf3ad65f4, [0xa9a, nil]]
[0x78746d0d, [0x692, nil]]
[0xe984f2eb, [0x9a0, nil]]
[0x58a56ac, [0xaa3, [0x1f4, nil]]]
[0x3fc1cc26, [0x3ad, nil]]
[0x5d5da973, [0x4fa, nil]]
[0x8da5cb5b, [0x7dd, nil]]
[0x26232a2e, [0x2c0, nil]]
[0x29dc022e, [0xf11, [0x2ec, nil]]]
[0x85f9d345, [0x13fe, [0x6cb, nil]]]
[0x42cbb4b8, [0x10b5, [0x447, nil]]]
[0x1ccc4bd5, [0xbb6, [0x22f, nil]]]
[0xb2ddee06, [0x1566, [0x825, nil]]]
[0x715018a6, [0x12d4, [0x67d, nil]]]
[0xc1661a9a, [0x1210, [0x85e, nil]]]
[0xe940ebeb, [0x15d8, [0x957, nil]]]
[0xf39e69a4, [0x1823, [0xa5d, nil]]]
[0xf2fde38b, [0x1705, [0x9e7, nil]]]
[0xc53fd181, [0x1218, [0x5cc, nil]]]
[0x68e79e89, [0x1218, [0x5cc, nil]]]
[0x3bbb2806, [0x1062, [0x36a, nil]]]
[0x3fc1cc26, [0x1072, [0x3ad, nil]]]
[0x58a56ac, [0xaad, [0x1f4, nil]]]
[0xe984f2eb, [0x16ee, [0x9a0, nil]]]
[0x42cbb4b8, [0x10bf, [0x447, nil]]]
[0x8a3407ee, [0x14f8, [0x714, nil]]]
[0x715018a6, [0x12dc, [0x67d, nil]]]
[0xc1661a9a, [0x1218, [0x85e, nil]]]
[0xf39e69a4, [0x1be8, [0x1823, [0xa5d, nil]]]]
[0x85f9d345, [0x149b, [0x6cb, nil]]]
[0xf39e69a4, [0x189f, [0xa5d, nil]]]
[0x85f9d345, [0x14ed, [0x6cb, nil]]]
[0x3bbb2806, [0xb1f, [0x36a, nil]]]
[0x58a56ac, [0xb1f, [0x1f4, nil]]]
[0x5d5da973, [0x1200, [0x4fa, nil]]]
[0x42cbb4b8, [0x112f, [0x447, nil]]]
[0xf39e69a4, [0x1c0a, [0x189f, [0xa5d, nil]]]]
[0x29dc022e, [0xfb5, [0x2ec, nil]]]
[0x1ccc4bd5, [0xc55, [0x22f, nil]]]
[0xb2ddee06, [0xfb5, [0x825, nil]]]
[0x3fc1cc26, [0xc55, [0x3ad, nil]]]
[0xf39e69a4, [0x1be8, [0x1c0a, [0x189f, [0xa5d, nil]]]]]
[0xe984f2eb, [0xfb5, [0x9a0, nil]]]
[0x5d5da973, [0xb1f, [0x4fa, nil]]]
[0xf39e69a4, [0x1c86, [0x189f, [0xa5d, nil]]]]
[0x8a3407ee, [0xc55, [0x714, nil]]]
[0xf39e69a4, [0x1d57, [0x1c86, [0x189f, [0xa5d, nil]]]]]
[0xf39e69a4, [0x1be8, [0x1d57, [0x1c86, [0x189f, [0xa5d, nil]]]]]]
[0xf39e69a4, [0x1c8e, [0x189f, [0xa5d, nil]]]]
[0x85f9d345, [0xe6e, [0x6cb, nil]]]
[0xf39e69a4, [0x1df7, [0x1c8e, [0x189f, [0xa5d, nil]]]]]
[0xf39e69a4, [0x1be8, [0x1df7, [0x1c8e, [0x189f, [0xa5d, nil]]]]]]
[0xf39e69a4, [0x1e73, [0x1c8e, [0x189f, [0xa5d, nil]]]]]
[0xf39e69a4, [0x18d4, [0xa5d, nil]]]
[0xf39e69a4, [0x1cbc, [0x18d4, [0xa5d, nil]]]]
[0xf39e69a4, [0x1be8, [0x1cbc, [0x18d4, [0xa5d, nil]]]]]
[0xf39e69a4, [0x1d38, [0x18d4, [0xa5d, nil]]]]
[0xf39e69a4, [0x1ef0, [0x1d38, [0x18d4, [0xa5d, nil]]]]]
[0xf39e69a4, [0x1be8, [0x1ef0, [0x1d38, [0x18d4, [0xa5d, nil]]]]]]
