0x0	__function_selector__
0xaf	()
0xaf	fallback()
0xb9	name()
0x147	approve(address,uint256)
0x1a1	totalSupply()
0x1ca	transferFrom(address,address,uint256)
0x243	withdraw(uint256)
0x266	decimals()
0x295	balanceOf(address)
0x2e2	symbol()
0x370	transfer(address,uint256)
0x3ca	deposit()
0x3d4	allowance(address,address)
0x440	0x440
0x4dd	0x4dd
0x68c	0x68c
0xb30	0xb30
0xbce	0xbce
