0x0	__function_selector__
0x153	()
0x153	fallback()
0x158	name()
0x1e2	approve(address,uint256)
0x21a	totalSupply()
0x241	transferFrom(address,address,uint256)
0x26b	decimals()
0x296	upgradeTo(address)
0x2b7	unpause()
0x2ce	mint(address,uint256)
0x2f2	version()
0x307	paused()
0x31c	decreaseApproval(address,uint256)
0x340	upgradedFrom(address)
0x361	successor()
0x392	balanceOf(address)
0x3b3	renounceOwnership()
0x3c8	pause()
0x3dd	owner()
0x3f2	setStorage(address)
0x413	symbol()
0x428	transfer(address,uint256)
0x44c	predecessor()
0x461	isDeprecated()
0x476	increaseApproval(address,uint256)
0x49a	allowance(address,address)
0x4c1	transferOwnership(address)
0x4e2	setTotalSupply(uint256)
0x4fa	0x4fa
0x588	0x588
0xa15	0xa15
0xb15	0xb15
0xb7e	0xb7e
0xce6	0xce6
0xf11	0xf11
0xf6c	0xf6c
0x105c	0x105c
0x112c	0x112c
0x11bc	0x11bc
0x11df	0x11df
