0x0	0xd
0x3f	0x4a
0xd	0x1e
0x860	0x8a9
0xea9	0xef2
0x1538	0x1581
0x1ef5	0x1f0d
0x1f87	0x1f9c
0x1fe8	0x1ff5
0x2014	0x201f
0x2726	0x276f
0x2d5d	0x2da6
0x2ea4	0x2eed
0x3222	0x326b
0x3624	0x366d
0x3bfc	0x3c63
0xd1	0xdd
0x8a	0x96
0x64	0x70
0x123	0x12f
0x174	0x187
0x84d	0x860
0xe96	0xea9
0x214	0x227
0x1368	0x1376
0x259	0x26c
0x1525	0x1538
0x1a42	0x1a50
0x2d8	0x2eb
0x1c07	0x1c51
0x311	0x324
0x328	0x33f
0x343	0x351
0x355	0x373
0x377	0x3c3
0x3c7	0x3d5
0x3d9	0x3f7
0x1e80	0x1e91
0x459	0x47b
0x493	0x4a7
0x47b	0x484
0x518	0x52b
0x205a	0x20a4
0x54b	0x55e
0x220d	0x2257
0x5c3	0x5d6
0x2713	0x2726
0x606	0x619
0x2d4a	0x2d5d
0x675	0x688
0x320f	0x3222
0x6ae	0x6c1
0x3611	0x3624
0x994	0x99f
0x34	0x3f
0x8ad	0x8b8
0x8c1	0x8d3
0x8d7	0x91f
0x923	0x92e
0x937	0x949
0x94d	0x954
0x9d9	0x9e9
0xa26	0xa8e
0xa92	0xa9d
0xaa6	0xaf6
0xafa	0xb05
0xb0e	0xb20
0xb24	0xb7b
0xb7f	0xb8a
0xb93	0xba5
0xba9	0xbb6
0xbed	0xc50
0xc54	0xc5f
0xc68	0xc6d
0xfdd	0x101d
0xef6	0xf01
0xf0a	0xf1c
0xf20	0xf68
0xf6c	0xf77
0xf80	0xf92
0xf96	0xf9d
0x1021	0x102c
0x1035	0x1047
0x104b	0x1093
0x1097	0x10a2
0x10ab	0x10bd
0x10c1	0x10c8
0x110f	0x111a
0x1154	0x1164
0x11a1	0x1209
0x120d	0x1218
0x1221	0x126f
0x1273	0x127e
0x1287	0x1299
0x129d	0x12f3
0x12f7	0x1302
0x13b0	0x13fb
0x13ff	0x140a
0x1413	0x1425
0x1429	0x1479
0x147d	0x1488
0x1491	0x14a3
0x14a7	0x14b2
0x166c	0x16ac
0x1585	0x1590
0x1599	0x15ab
0x15af	0x15f7
0x15fb	0x1606
0x160f	0x1621
0x1625	0x162c
0x16b0	0x16bb
0x16c4	0x16d6
0x16da	0x1722
0x1726	0x1731
0x173a	0x174c
0x1750	0x1757
0x179e	0x17b1
0x17f0	0x17fb
0x1835	0x1845
0x187b	0x18c5
0x18c9	0x18d4
0x18dd	0x18ef
0x18f3	0x1949
0x194d	0x1958
0x1961	0x19cd
0x19d1	0x19dc
0x1a8a	0x1ad5
0x1ad9	0x1ae4
0x1aed	0x1aff
0x1b03	0x1b4b
0x1b4f	0x1b5a
0x1b63	0x1b75
0x1c55	0x1c60
0x1c69	0x1c7b
0x1c7f	0x1c91
0x1cc7	0x1d11
0x1d15	0x1d20
0x1d29	0x1d3b
0x1d3f	0x1d87
0x1d8b	0x1d96
0x1d9f	0x1db1
0x1db5	0x1dfe
0x1e02	0x1e0d
0x1e16	0x1e28
0x1e2c	0x1e34
0x1e99	0x1e9f
0x1ea7	0x1eac
0x1ee2	0x1ef5
0x1f1e	0x1f43
0x1f79	0x1f7e
0x200b	0x2014
