0x4f1	5	0x15e6	1
0x4f1	5	0x5dd2	1
0x4f1	5	0x5df6	1
0x4f1	5	0x5e64	1
0x4f1	5	0x5efa	1
0xb47	13	0x2741	2
0xb47	13	0x2b09	2
0xb47	13	0x2b23	2
0xb47	13	0x2bae	2
0xb47	13	0x2bbe	2
0x2200	8	0x7ec	1
0x2200	8	0xc2c	1
0x2200	8	0xc38	1
0x2200	8	0x105c	1
0x2200	8	0x1069	1
0x2200	8	0x1600	1
0x2200	8	0x160d	1
0x2200	8	0x1668	1
0x2204	4	0x7f9	1
0x2204	4	0x5a0d	1
0x2204	4	0x5ccb	1
0x2204	4	0x6070	1
0x22b8	23	0x80a	1
0x22b8	23	0x88a	1
0x22b8	23	0xb4d	1
0x22b8	23	0xbce	1
0x22b8	23	0xcb6	1
0x22b8	23	0x110a	1
0x22b8	23	0x129a	1
0x22b8	23	0x12ae	1
0x22b8	23	0x1329	1
0x22b8	23	0x14ee	1
0x22b8	23	0x15a1	1
0x22b8	23	0x167c	1
0x22b8	23	0x16f9	1
0x22b8	23	0x17b7	1
0x22b8	23	0x18b0	1
0x22b8	23	0x1902	1
0x22b8	23	0x1ad7	1
0x22b8	23	0x1bdd	1
0x22b8	23	0x1d9c	1
0x22b8	23	0x1e2e	1
0x22b8	23	0x1ec6	1
0x22b8	23	0x218d	1
0x22b8	23	0x2ee6	1
0x22e3	19	0x823	1
0x22e3	19	0x8a3	1
0x22e3	19	0xb66	1
0x22e3	19	0xccf	1
0x22e3	19	0x1123	1
0x22e3	19	0x12a4	1
0x22e3	19	0x12c7	1
0x22e3	19	0x1342	1
0x22e3	19	0x1507	1
0x22e3	19	0x1695	1
0x22e3	19	0x18c9	1
0x22e3	19	0x191b	1
0x22e3	19	0x1af0	1
0x22e3	19	0x1bf6	1
0x22e3	19	0x1db5	1
0x22e3	19	0x1edf	1
0x22e3	19	0x21a6	1
0x22e3	19	0x2eef	1
0x22e3	19	0x2f0f	1
0x2338	5	0x8f9	1
0x2338	5	0xdd6	1
0x2338	5	0x1971	1
0x2338	5	0x1b46	1
0x2338	5	0x1fd6	1
0x2355	4	0x91e	1
0x2355	4	0xe14	1
