0x10d
0x1ae
0x1ca
0x21a
0x28a
0x29c
0x408
0x418
0x41f
0x43b
0x447
0x485
0x4ac
0x4b1
0x4d1
0x4e2
0x53b
0x67c
0x684
0x6c7
0x77f
0x7a9
0x7ed
0x827
0xaaf
0xaf2
0xb27
0xdb8
0xeba
0xece
0xf5a
0xf6d
0xf99
