0x0	__function_selector__
0x216	name()
0x293	approve(address,uint256)
0x2d3	totalSupply()
0x2ed	transferFrom(address,address,uint256)
0x323	getRoleAdmin(bytes32)
0x340	grantRole(bytes32,address)
0x36e	decimals()
0x38c	renounceRole(bytes32,address)
0x3b8	increaseAllowance(address,uint256)
0x3e4	totalShares()
0x3ec	unpause()
0x3f4	burn(uint256)
0x411	initialize(address,address)
0x43f	sharesToBalance(uint256)
0x45c	paused()
0x464	balanceOf(address)
0x48a	pause()
0x492	ibbtc()
0x4b6	getRoleMember(bytes32,uint256)
0x4d9	hasRole(bytes32,address)
0x505	symbol()
0x50d	pricePerShare()
0x515	mint(uint256)
0x532	DEFAULT_ADMIN_ROLE()
0x53a	getRoleMembers(bytes32)
0x5a7	decreaseAllowance(address,uint256)
0x5d3	transfer(address,uint256)
0x5ff	getRoleMemberCount(bytes32)
0x61c	revokeRole(bytes32,address)
0x648	balanceToShares(uint256)
0x665	allowance(address,address)
0x693	PAUSER_ROLE()
0x69b	core()
0x6a3	sharesOf(address)
0x6c9	UNPAUSER_ROLE()
0x6d1	0x6d1
0x785	0x785
0x906	0x906
0x9cc	0x9cc
0x9d2	0x9d2
0xde1	0xde1
0xe2a	0xe2a
0xe97	0xe97
0xeaf	0xeaf
0xec7	0xec7
0x11b2	0x11b2
0x1222	0x1222
0x12b7	0x12b7
0x12bb	0x12bb
0x13a7	0x13a7
0x1400	0x1400
0x1442	0x1442
0x15ad	0x15ad
0x1644	0x1644
0x16ad	0x16ad
0x1716	0x1716
0x1918	0x1918
0x191e	0x191e
0x1ad3	0x1ad3
0x1adf	0x1adf
0x1bf4	0x1bf4
0x1c64	0x1c64
0x1c79	0x1c79
0x1c8e	0x1c8e
0x1cd0	0x1cd0
0x1d71	0x1d71
0x1ead	0x1ead
0x1ec9	0x1ec9
0x1f13	0x1f13
0x1fd9	0x1fd9
0x2057	0x2057
0x233b	()
0x233b	fallback()
0x2efc	0x2efc
0x2fc8	0x2fc8
0x3098	0x3098
