0x0	__function_selector__
0x1fa	relayTokens(address,uint256)
0x220	setExecutionMaxPerTx(address,uint256)
0x244	maxPerTx(address)
0x277	fixFailedMessage(bytes32)
0x28f	setBridgeContract(address)
0x2b0	withinLimit(address,uint256)
0x2e8	handleBridgedTokens(address,address,uint256)
0x312	executionMaxPerTx(address)
0x333	mediatorBalance(address)
0x354	isTokenRegistered(address)
0x375	setDailyLimit(address,uint256)
0x399	initialize(address,address,uint256[3],uint256[2],uint256,address)
0x3d1	isInitialized()
0x3e6	withinExecutionLimit(address,uint256)
0x40a	getCurrentDay()
0x41f	executionDailyLimit(address)
0x440	getBridgeMode()
0x472	messageFixed(bytes32)
0x48a	claimTokens(address,address)
0x4b1	setMediatorContractOnOtherSide(address)
0x4d2	maxAvailablePerTx(address)
0x4f3	setExecutionDailyLimit(address,uint256)
0x517	tokenRegistrationMessageId(address)
0x538	mediatorContractOnOtherSide()
0x569	owner()
0x57e	requestFailedMessageFix(bytes32)
0x596	getBridgeInterfacesVersion()
0x5d7	minPerTx(address)
0x5f8	onTokenTransfer(address,uint256,bytes)
0x661	totalSpentPerDay(address,uint256)
0x685	relayTokens(address,address,uint256)
0x6af	allowToken(address)
0x6d0	requestGasLimit()
0x6e5	bridgeContract()
0x6fa	fixMediatorBalance(address,address)
0x721	setMaxPerTx(address,uint256)
0x745	disallowToken(address)
0x766	setMinPerTx(address,uint256)
0x78a	totalExecutedPerDay(address,uint256)
0x7ae	transferOwnership(address)
0x7cf	setRequestGasLimit(uint256)
0x7e7	dailyLimit(address)
0x808	isTokenAllowed(address)
0x829	0x829
0x838	0x838
0x955	0x955
0xa18	0xa18
0xdc7	0xdc7
0xdef	0xdef
0xe66	0xe66
0xed2	0xed2
0xf53	0xf53
0xfdb	0xfdb
0x112d	0x112d
0x12ff	0x12ff
0x132c	0x132c
0x1382	0x1382
0x138b	0x138b
0x141a	0x141a
0x14d5	0x14d5
0x1584	0x1584
0x15a9	0x15a9
0x173f	0x173f
0x17c0	0x17c0
0x17f3	0x17f3
0x1826	0x1826
0x1b57	0x1b57
0x1bd8	0x1bd8
0x1c04	0x1c04
0x1cce	0x1cce
0x1cd9	0x1cd9
0x1cfe	0x1cfe
0x1d28	0x1d28
0x1d5b	0x1d5b
0x207e	0x207e
0x215f	0x215f
0x2184	0x2184
0x2269	0x2269
0x22fd	0x22fd
0x2322	0x2322
0x2347	0x2347
0x23ca	0x23ca
0x2450	0x2450
0x273a	0x273a
0x27fb	0x27fb
0x2871	0x2871
0x28cb	0x28cb
0x28d8	0x28d8
0x2950	0x2950
0x298c	0x298c
0x29d2	0x29d2
0x2c62	0x2c62
0x2dff	0x2dff
0x2e3c	0x2e3c
0x2f15	0x2f15
0x2f4e	0x2f4e
0x2f7b	0x2f7b
0x34db	0x34db
0x35b0	0x35b0
0x3637	0x3637
0x370a	0x370a
0x377e	0x377e
0x3924	0x3924
0x395b	0x395b
0x396d	0x396d
0x39e7	0x39e7
0x3b20	0x3b20
0x3b57	0x3b57
0x3b5f	0x3b5f
0x3c82	0x3c82
0x3cc9	0x3cc9
0x3cd5	0x3cd5
0x3d72	0x3d72
0x3d93	0x3d93
0x3db4	0x3db4
0x3dd5	0x3dd5
0x3f6b	0x3f6b
0x3fc5	0x3fc5
0x405a	0x405a
0x40a1	0x40a1
0x4102	0x4102
0x4136	0x4136
0x4160	0x4160
0x4175	0x4175
0x41a5	0x41a5
0x41b4	0x41b4
0x41ed	0x41ed
0x421a	0x421a
0x457b	()
0x457b	fallback()
