0x0	__function_selector__
0xf8	withdrawToken(address,address,uint256)
0x13d	withdrawTokenFallThrough(address,address,uint256)
0x180	operators(address)
0x1c7	revokeAdmin(address)
0x1fa	grantAdmin(address)
0x22d	admins(address)
0x260	isOperator(address)
0x293	owner()
0x2c4	invoke(address,uint256,bytes)
0x401	initialize(address,address[])
0x4c1	approveToken(address,address,uint256)
0x504	grantOperator(address)
0x537	transferOwnership(address)
0x56a	withdraw(address,uint256)
0x5a3	revokeOperator(address)
0xa1c	0xa1c
0x1125	0x1125
0x1177	0x1177
0x11c0	0x11c0
0x1220	0x1220
0x132f	0x132f
0x1477	0x1477
0x148e	0x148e
0x15fb	0x15fb
0x1b22	()
0x1b22	fallback()
