0x0	__function_selector__
0x295	name()
0x31f	approve(address,uint256)
0x36c	getAmountOfAssetHeld()
0x393	totalSupply()
0x3a8	getAvailableKncBalanceTwei()
0x3bd	transferFrom(address,address,uint256)
0x400	claimReward(uint256,uint256,address[],uint256[],bytes32[],uint256[])
0x577	decimals()
0x5a2	increaseAllowance(address,uint256)
0x5db	mandate()
0x5f0	unpause()
0x605	initialize(string,string,address,address,address,address,uint256,uint256,uint256)
0x770	withdrawFees()
0x785	approveKyberProxyContract(address,bool)
0x7c0	setxTokenManager(address)
0x7f3	paused()
0x808	adminStake()
0x81d	feeDivisors()
0x850	balanceOf(address)
0x883	renounceOwnership()
0x898	getFeeRate(uint8)
0x8c5	pause()
0x8da	owner()
0x90b	getFundEthBalanceWei()
0x920	symbol()
0x935	lastLockedBlock(address)
0x968	mint(uint256)
0x985	decreaseAllowance(address,uint256)
0x9be	transfer(address,uint256)
0x9f7	getFundKncBalanceTwei()
0xa0c	vote(uint256,uint256)
0xa3c	mintWithToken(uint256)
0xa66	migrateV3(address,address,address,address)
0xab1	getRewardDistributor()
0xac6	setRewardsDistributor(address)
0xaf9	getWithdrawableFees()
0xb75	allowance(address,address)
0xbb0	burn(uint256,bool,uint256)
0xbe8	setFeeDivisors(uint256,uint256,uint256)
0xc1e	transferOwnership(address)
0xc51	0xc51
0xd06	0xd06
0xd15	0xd15
0xd1b	0xd1b
0x132f	0x132f
0x13be	0x13be
0x1603	0x1603
0x195f	0x195f
0x1a6a	0x1a6a
0x1b2b	0x1b2b
0x1b86	0x1b86
0x1c73	0x1c73
0x1c82	0x1c82
0x1c9a	0x1c9a
0x1f60	0x1f60
0x2baa	0x2baa
0x2bae	0x2bae
0x2c9a	0x2c9a
0x2d6b	0x2d6b
0x2e87	0x2e87
0x2ed6	0x2ed6
0x2f38	0x2f38
0x3030	0x3030
0x3036	0x3036
0x30d8	0x30d8
0x31d1	0x31d1
0x327f	0x327f
0x3357	0x3357
0x348d	0x348d
0x34df	0x34df
0x35cc	0x35cc
0x35ec	0x35ec
0x363b	0x363b
0x368c	0x368c
0x378a	0x378a
0x3821	0x3821
0x3835	0x3835
0x388f	0x388f
0x38dd	0x38dd
0x3936	0x3936
0x3a80	0x3a80
0x3be9	0x3be9
0x3e06	0x3e06
0x3e3f	0x3e3f
0x3ebd	0x3ebd
0x3edb	0x3edb
0x507d	0x507d
0x5137	0x5137
0x515b	0x515b
0x5269	()
0x5269	fallback()
