0x0	0xd
0x3f	0x4a
0x60	0x6b
0xd	0x1e
0x1136	0x114d
0x1522	0x153a
0x3796	0x37c60x378a
0x3daa	0x3de1
0x23f	0x5267
0x12e	0x13a
0xab	0xb7
0x6f	0x7b
0xf2	0xfe
0x1bc	0x1c8
0x180	0x18c
0x203	0x20f
0x32b	0x33e
0xd1b	0xd70
0x3c9	0x3dc
0xdac	0xdd0
0x40c	0x41f
0x423	0x445
0x449	0x457
0x45b	0x478
0x47c	0x495
0x499	0x4a7
0x4ab	0x4c8
0x4cc	0x4e5
0x4e9	0x4f7
0x4fb	0x518
0x51c	0x535
0x539	0x547
0x54b	0x568
0x5ae	0x5c1
0x132f	0x1370
0x611	0x625
0x629	0x63f
0x643	0x651
0x655	0x672
0x676	0x6c4
0x6c8	0x6d6
0x6da	0x6f7
0x14ad	0x14be
0x791	0x7a4
0x7cc	0x7df
0x85c	0x86f
0x8a4	0x8b7
0x1b2b	0x1b390x1b2b
0x941	0x954
0x1d0e	0x1d1a
0x991	0x9a4
0x9ca	0x9dd
0x1efc	0x1f18
0x1f60	0x1fa8
0xa18	0xa2b
0xa48	0xa5b
0x2133	0x213f
0xa72	0xa85
0xad2	0xae5
0xb0e	0xb1e
0xb36	0xb49
0xb1e	0xb27
0xb49	0xb52
0xb81	0xb94
0xbbc	0xbcf
0x2729	0x2734
0xbf4	0xc07
0xc2a	0xc3d
0x2bae	0x2bbd
0xd74	0xd7f
0xd88	0xd9a
0xe22	0xe3c
0xebb	0xec0
0xe8e	0xe99
0xea2	0xeb4
0xeb8	0xebb
0xeff	0xf07
0xf4a	0x105b
0x105f	0x106a
0x1073	0x1098
0x109c	0x10b7
0x10bb	0x10cc
0x10d0	0x10e8
0x10ec	0x1101
0x1119	0x112d
0x1101	0x110a
0x114e	0x116e
0x1172	0x1192
0x1193	0x11b3
0x11da	0x11e8
0x11bd	0x11c8
0x11e9	0x1204
0x1205	0x124d
0x1251	0x125c
0x1265	0x1277
0x127b	0x1288
0x2df3	0x2e59
0x112d	0x1136
0x138b	0x1399
0x1399	0x13ad
0x14c6	0x14cc
0x14d4	0x14d9
0x150f	0x1522
0x15e6	0x15ed
0x3357	0x3362
0x1791	0x17ab
0x182a	0x182f
0x17fd	0x1808
0x1811	0x1823
0x1827	0x182a
0x1884	0x189a
0x18d4	0x18e7
0x13a	0x145
0x1a91	0x1aa7
0x1d59	0x1d72
0x1da8	0x1db1
0x2ed6	0x2f20
0x368c	0x369b
0x378a	0x3796
0x1fac	0x1fb7
0x1fc0	0x1fd2
0x1fe5	0x1fff
0x207e	0x2083
0x2051	0x205c
0x2065	0x2077
0x207b	0x207e
0x20c2	0x2113
0x2117	0x2122
0x217e	0x2197
0x21cd	0x21d6
0x2294	0x22ae
0x232d	0x2332
0x2300	0x230b
0x2314	0x2326
0x232a	0x232d
0x2371	0x237e
0x23de	0x2432
0x388f	0x38d9
0x2436	0x2441
0x244a	0x245c
0x2460	0x24b3
0x24b7	0x24c2
0x24cb	0x24dd
0x24e1	0x251d
0x2521	0x252c
0x2535	0x25da
0x25de	0x25e9
0x25f2	0x2604
0x2639	0x264f
0x2780	0x27a3
0x27e3	0x27ea
0x287c	0x2883
0x3978	0x3987
0x28f5	0x2948
0x294c	0x2957
0x2960	0x2972
0x299f	0x29c3
0x29e4	0x29e9
0x29e9	0x29f3
0x2a36	0x2a3a
0x2a56	0x2a6c
0x2ab9	0x2acf
0x2b09	0x2b18
0x2bf3	0x2c02
0x3a80	0x3a8f
0x2e93	0x2e9b
0x3365	0x336a
0x33a0	0x33aa
0x33e0	0x33ea
0x29	0x34
0x35f8	0x3600
0x3650	0x3655
0x38dd	0x38e5
0x38ec	0x38f8
0x38f9	0x3900
0x3da1	0x3daa
0x3ac5	0x3ad4
0x3df0	0x3dfb
0x5269	0x24d
0x295	0x29d
0x31f	0x327
0x36c	0x374
0x393	0x39b
0x3a8	0x3b0
0x3bd	0x3c5
0x400	0x408
0x577	0x57f
0x5a2	0x5aa
0x5db	0x5e3
0x5f0	0x5f8
0x605	0x60d
0x770	0x778
0x785	0x78d
0x7c0	0x7c8
0x7f3	0x7fb
0x808	0x810
0x81d	0x825
0x850	0x858
0x883	0x88b
0x898	0x8a0
0x8c5	0x8cd
0x8da	0x8e2
0x90b	0x913
0x920	0x928
0x935	0x93d
0x968	0x97a
0x985	0x98d
0x9be	0x9c6
0x9f7	0x9ff
0xa0c	0xa14
0xa3c	0xa44
0xa66	0xa6e
0xab1	0xab9
0xac6	0xace
0xaf9	0xb01
0xb75	0xb7d
0xbb0	0xbb8
0xbe8	0xbf0
0xc1e	0xc26
0x1e	0x29
0x3e06	0x3e36
0x34	0x3f
0x4a	0x55
0x55	0x60
0x7b	0x86
0x86	0x91
0x91	0x9c
0x9c	0xa7
0xb7	0xc2
0xc2	0xcd
0xcd	0xd8
0xd8	0xe3
0xe3	0xee
0xfe	0x109
0x109	0x114
0x114	0x11f
0x11f	0x12a
0x145	0x150
0x150	0x15b
0x15b	0x166
0x166	0x171
0x171	0x17c
0x18c	0x197
0x197	0x1a2
0x1a2	0x1ad
0x1ad	0x1b8
0x1c8	0x1d3
0x1d3	0x1de
0x1de	0x1e9
0x1e9	0x1f4
0x1f4	0x1ff
0x20f	0x21a
0x21a	0x225
0x225	0x230
0x230	0x23b
0xe3c	0xe8a
0x1370	0x1378
0x13ad	0x13b6
0x14cc	0x14d4
0x17ab	0x17f9
0x1fff	0x204d
0x22ae	0x22fc
0x3362	0x3365
0x37de0x378a	0x37f20x378a
0x37de0x3936	0x37f20x3936
0x37c60x378a	0x37cf0x378a
0x37c60x3936	0x37cf0x3936
0x2f240x2ed6	0x2f2f0x2ed6
0x2f240x388f	0x2f2f0x388f
0x2e710x400	0x2e830x400
0x2e5d0x400	0x2e680x400
0x2ddc0x400	0x2def0x400
0x2dc80x400	0x2dd30x400
0x2d6b0x400	0x2dc40x400
0x1b760x898	0x1b7d0x898
0x1b760x1b2b	0x1b7d0x1b2b
0x1b680x898	0x1b750x898
0x1b680x1b2b	0x1b750x1b2b
0x1b580x898	0x1b5f0x898
