0x10d
0x1ae
0x1ca
0x21a
0x2b6
0x48d
0x586
0x58d
0x5a9
0x5b5
0x5f3
0x614
0x619
0x639
0x64a
0x684
0x695
0x78f
0x7a0
0x812
0x83c
0x87a
0x918
0x920
0x92b
0x931
0x97c
0x98d
0xc0e
0xc4b
0xc7a
0xe35
0xe42
0xe68
0xf11
0xf4e
0xf74
0xfc7
0x1062
0x106c
0x111a
0x1321
0x1335
