0x1a8
0x1c2
0x1ca
0x1e9
0x222
0x302
0x335
0x366
0x399
0x3b6
0x3be
0x4fd
0x505
0x50d
0x5b0
0x653
0x676
0x67e
0x74a
0x800
0x845
0x84d
0x86a
0x872
0x87a
0x2f6d
