0x0	__function_selector__
0x1a8	minAmountToSwap()
0x1c2	swapRateDenominator()
0x1ca	setMinSwapAmount(uint256)
0x1e9	swappedAdelRewards(address,uint256)
0x222	verifyWalletRewardsMerkleProofs(address,uint256,uint256,bytes32[])
0x302	withdrawAdel(address)
0x335	akro()
0x366	adelRewardsSwapped(address)
0x399	merkleRootsTotalRewardsVested(uint256)
0x3b6	renounceOwnership()
0x3be	swapFromAdelVestedRewards(uint256,uint256,bytes32[],uint256,uint256,bytes32[])
0x4fd	vakro()
0x505	owner()
0x50d	setMerkleVestedRewardsRoots(bytes32[])
0x5b0	setMerkleWalletRewardsRoots(bytes32[])
0x653	setSwapRate(uint256,uint256)
0x676	adel()
0x67e	verifyVestedRewardsMerkleProofs(address,uint256,uint256,bytes32[])
0x74a	swapFromAdelWalletRewards(uint256,uint256,uint256,bytes32[])
0x800	initialize(address,address,address)
0x845	isVestedSwapEnabled()
0x84d	merkleRootsWalletRewards(uint256)
0x86a	toggleVestedSwap()
0x872	swapRateNumerator()
0x87a	transferOwnership(address)
0x971	0x971
0x1552	0x1552
0x1ec2	0x1ec2
0x1f71	0x1f71
0x2003	0x2003
0x204e	0x204e
0x23eb	0x23eb
0x2480	0x2480
0x2486	0x2486
0x25aa	0x25aa
0x27a7	0x27a7
0x281a	0x281a
0x285c	0x285c
0x296e	0x296e
0x2afe	0x2afe
0x2b94	0x2b94
0x2d55	0x2d55
0x2dd5	0x2dd5
0x2df3	0x2df3
0x2e3e	0x2e3e
0x2f6d	()
0x2f6d	fallback()
