0x0	__function_selector__
0x237	name()
0x2b4	approve(address,uint256)
0x2f4	uniswapV2Router()
0x318	totalSupply()
0x332	scaledBalanceOf(address)
0x358	transferFrom(address,address,uint256)
0x38e	PERMIT_TYPEHASH()
0x396	decimals()
0x3b4	_decimals()
0x3bc	DOMAIN_SEPARATOR()
0x3c4	increaseAllowance(address,uint256)
0x3f0	usdc()
0x3f8	_totalSupply()
0x400	mint(address,uint256)
0x42e	setThresholdPrice(uint256)
0x44b	uniswapV2Pair()
0x453	_thresholdPrice()
0x45b	balanceOf(address)
0x481	renounceOwnership()
0x489	EIP712_REVISION()
0x491	rebase(uint256,int256)
0x4b4	nonces(address)
0x4da	initialize()
0x4e2	setMonetaryPolicy(address)
0x508	owner()
0x510	monetaryPolicy()
0x518	symbol()
0x520	decreaseAllowance(address,uint256)
0x54c	transfer(address,uint256)
0x578	_symbol()
0x580	scaledTotalSupply()
0x588	_gonsPerFragment()
0x590	_name()
0x598	permit(address,address,uint256,uint256,uint8,bytes32,bytes32)
0x5e9	allowance(address,address)
0x617	EIP712_DOMAIN()
0x61f	transferOwnership(address)
0x645	_totalGons()
0x64d	0x64d
0x7ee	0x7ee
0x955	0x955
0xbd2	0xbd2
0xefc	0xefc
0xf1a	0xf1a
0xff7	0xff7
0x1091	0x1091
0x1425	0x1425
0x14d6	0x14d6
0x158c	0x158c
0x15ec	0x15ec
0x1646	0x1646
0x164a	0x164a
0x1736	0x1736
0x19f6	0x19f6
0x1a8d	0x1a8d
0x1c0d	0x1c0d
0x1c4f	0x1c4f
0x1c77	0x1c77
0x1cb9	0x1cb9
0x1cd5	0x1cd5
0x1d75	0x1d75
0x1e6e	0x1e6e
0x1fab	0x1fab
0x2029	0x2029
0x21d6	()
0x21d6	fallback()
0x2bea	0x2bea
0x2c0e	0x2c0e
