0x0	0xc
0x1a	0x2b
0xaf7	0xb02
0x1a02	0x1a320x19f6
0x1d4a	0x1d68
0x1f4f	0x1f86
0x10	0x1a
0x130	0x13c
0xb8	0xc4
0x7c	0x88
0xff	0x10b
0x1be	0x1ca
0x182	0x18e
0x205	0x211
0x64d	0x693
0x8ff	0x912
0x924	0x937
0xa4e	0xa64
0xf1a	0xf60
0xff7	0x1037
0x1091	0x10d1
0xc4	0xcf
0x10ec	0x10f5
0x164a	0x1659
0x1736	0x1746
0x19f6	0x1a02
0xcf	0xda
0x1a8d	0x1a9c
0x985	0x99b
0xe5	0xf0
0xa68	0xa6e
0xaae	0xab8
0x1c4f	0x1c5e
0xae5	0xaf7
0xae1	0xae5
0xb11	0xb59
0xb5d	0xb68
0xe46	0xe5c
0x1184	0x1212
0xf0	0xfb
0x62	0x6d
0x121b	0x123e
0x131c	0x1332
0x137e	0x138d
0x159b	0x15a7
0x15a8	0x15af
0x168f	0x169e
0x174a	0x175c
0x1760	0x176f
0x158c	0x1594
0x1835	0x185e
0x187c	0x1883
0x1866	0x187c
0x1896	0x189c
0x18b3	0x1905
0x1909	0x1914
0x191d	0x192f
0x1957	0x195d
0x19a1	0x19a4
0x1b1b	0x1b2f
0x1f46	0x1f4f
0x1c62	0x1c6b
0x1cee	0x1cf4
0x1cfc	0x1d01
0x1d37	0x1d4a
0x1f95	0x1fa0
0x2b4	0x2c6
0x332	0x344
0x358	0x36a
0x3c4	0x3d6
0x400	0x412
0x42e	0x440
0x45b	0x46d
0x491	0x4a3
0x4b4	0x4c6
0x4e2	0x4f4
0x520	0x532
0x54c	0x55e
0x598	0x5aa
0x5e9	0x5fb
0x61f	0x631
0x1cd5	0x1ce6
0x36	0x41
0x2b	0x36
0x41	0x4c
0x4c	0x57
0x57	0x62
0x6d	0x78
0x88	0x93
0x93	0x9e
0x9e	0xa9
0xa9	0xb4
0xda	0xe5
0x10b	0x116
0x116	0x121
0x121	0x12c
0x13c	0x147
0x147	0x152
0x152	0x15d
0x15d	0x168
0x168	0x173
0x173	0x17e
0x18e	0x199
0x199	0x1a4
0x1a4	0x1af
0x1af	0x1ba
0x1ca	0x1d5
0x1d5	0x1e0
0x1e0	0x1eb
0x1eb	0x1f6
0x1f6	0x201
0x211	0x21c
0x21c	0x227
0x227	0x232
0x693	0x69b
0xf60	0xf68
0x1037	0x103f
0x10d1	0x10d9
0x1883	0x1896
0x1cf4	0x1cfc
0x1a4a0x19f6	0x1a5e0x19f6
0x1a4a0x1c0d	0x1a5e0x1c0d
0x1a320x19f6	0x1a3b0x19f6
0x1a320x1c0d	0x1a3b0x1c0d
0x14c20x1cd5	0x14c90x1cd5
0x10600xff7	0x10740xff7
0x10600x1091	0x10740x1091
0x6bc0x64d	0x6d00x64d
0x6bc0xf1a	0x6d00xf1a
0x2790x237	0x28d0x237
0x2790x489	0x28d0x489
0x2790x518	0x28d0x518
0x2790x578	0x28d0x578
0x2790x590	0x28d0x590
0x2610x237	0x26a0x237
0x2610x489	0x26a0x489
0x2610x518	0x26a0x518
0x2610x578	0x26a0x578
0x2610x590	0x26a0x590
0x1a5e0x19f6	0x1a770x19f6
0x1a5e0x1c0d	0x1a770x1c0d
0x10740xff7	0x107d0xff7
0x10740x1091	0x107d0x1091
0x10520xff7	0x10600xff7
0x10520x1091	0x10600x1091
0x6f70x2b4	0x6fb0x2b4
0x6f70x3c4	0x6fb0x3c4
0x6f70x520	0x6fb0x520
0x6f70x54c	0x6fb0x54c
0x6d00x64d	0x6d90x64d
0x6d00xf1a	0x6d90xf1a
0x6ae0x64d	0x6bc0x64d
0x6ae0xf1a	0x6bc0xf1a
0x28d0x237	0x2a60x237
0x28d0x489	0x2a60x489
0x28d0x518	0x2a60x518
0x28d0x578	0x2a60x578
0x28d0x590	0x2a60x590
0x23f0x237	0x2610x237
0x23f0x489	0x2610x489
0x23f0x518	0x2610x518
0x23f0x578	0x2610x578
0x23f0x590	0x2610x590
0x15ecB0x8ba	0x15faB0x8ba
0x15ecB0xad4	0x15faB0xad4
0x15ecB0x1242	0x15faB0x1242
0x15ecB0x1806	0x15faB0x1806
0x15ecB0x1b0b	0x15faB0x1b0b
0x15ecB0x1b7b	0x15faB0x1b7b
0x15ecB0x1b9e	0x15faB0x1b9e
0xc47B0x4da	0xc5fB0x4da
0xe30B0x4da	0xe3bB0x4da
0xbd2B0x4da	0xbe3B0x4da
0xbebB0x4da	0xbf1B0x4da
