0x8	0x10
0x27	0x130
0x32	0xb8
0x3d	0x7c
0x78	0x21fa
0xb4	0x221e
0xc0	0xff
0xfb	0x2242
0x12c	0x2266
0x138	0x1be
0x143	0x182
0x17e	0x228a
0x1ba	0x22ae
0x1c6	0x205
0x201	0x22d2
0x238	0x23f0x237
0x2b5	0x22f6
0x2c2	0x2ca
0x2dc	0x6e3
0x2f5	0x2329
0x2f8	0x701
0x319	0x2364
0x31c	0x710
0x333	0x2395
0x340	0x348
0x354	0x716
0x359	0x23c6
0x366	0x36e
0x38a	0x731
0x38f	0x23f9
0x392	0x7b8
0x397	0x242a
0x39a	0x7dc
0x3b5	0x245f
0x3b8	0x7e5
0x3bd	0x2494
0x3c5	0x24c5
0x3d2	0x3da
0x3ec	0x89c
0x3f1	0x24f8
0x3f4	0x8ea
0x3f9	0x2533
0x3fc	0x8f9
0x401	0x2564
0x40e	0x416
0x428	0x8ff
0x42f	0x2585
0x43c	0x444
0x447	0x924
0x44c	0x25a6
0x44f	0x940
0x454	0x25e1
0x457	0x94f
0x45c	0x2612
0x469	0x471
0x47d	0x9550x45b
0x482	0x2643
0x485	0x97d
0x48a	0x23f0x489
0x48d	0xa31
0x492	0x2664
0x49f	0x4a7
0x4b0	0xa4e
0x4b5	0x2695
0x4c2	0x4ca
0x4d6	0xbb7
0x4db	0x26c6
0x4e3	0x26e7
0x4f0	0x4f8
0x504	0xe3e
0x509	0x2708
0x511	0x2743
0x514	0xf0b
0x519	0x23f0x518
0x521	0x277e
0x52e	0x536
0x548	0xf7b
0x54d	0x27b1
0x55a	0x562
0x574	0xfe3
0x579	0x23f0x578
0x581	0x27e4
0x584	0x1085
0x589	0x2815
0x58c	0x108b
0x591	0x23f0x590
0x599	0x2846
0x5a6	0x5ae
0x5e5	0x10ec
0x5ea	0x2867
0x5f7	0x5ff
0x613	0x12c5
0x618	0x2898
0x61b	0x12f0
0x620	0x28c9
0x62d	0x635
0x641	0x1314
0x646	0x28ea
0x649	0x141f
0x68f	0x291b
0x697	0x6ae0x64d
0x6aa	0x2944
0x6e6	0x6f70x2b4
0x6e9	0x6f0
0x734	0x73e
0x73f	0x7ae
0x743	0x74a
0x74b	0x296d
0x781	0x788
0x89f	0x6f70x3c4
0x8a2	0x8a9
0x8ab	0x2991
0x8b3	0x8ba
0x90e	0x916
0x917	0x920
0x933	0x93b
0x97e	0x985
0x997	0x9e7
0xa60	0xa68
0xa6a	0xaae
0xaaa	0x29da
0xab4	0xad4
0xab8	0xacc
0xabb	0xac3
0xad0	0xae5
0xad8	0xae1
0xaf3	0xb02
0xb09	0xb11
0xb55	0xb5d
0xb64	0xb71
0xe3f	0xe46
0xe58	0xea8
0xf5c	0x2a21
0xf64	0x6ae0xf1a
0xf77	0x2a4a
0xf7e	0x6f70x520
0xf81	0xf88
0xf8a	0x2a73
0xfab	0xfb2
0xfe6	0x6f70x54c
0xfe9	0xff0
0x1033	0x2a97
0x103b	0x10520xff7
0x104e	0x2abe
0x10cd	0x2ae5
0x10d5	0x10520x1091
0x10e8	0x2b0c
0x10f1	0x10f9
0x117d	0x1184
0x120e	0x121b
0x123a	0x1242
0x1243	0x124d
0x1315	0x131c
0x132e	0x137e
0x1389	0x13c3
0x1590	0x159b
0x1597	0x2b79
0x15a3	0x15a8
0x15ab	0x2b9e
0x1655	0x168f
0x169a	0x16d4
0x1742	0x174a
0x1758	0x1760
0x176b	0x17a5
0x17a6	0x17b0
0x17b3	0x17c7
0x17ca	0x1806
0x182c	0x1835
0x185a	0x187c
0x185f	0x1866
0x187f	0x1896
0x1898	0x19a4
0x18a2	0x18b3
0x1901	0x1909
0x1910	0x191d
0x192b	0x1933
0x193e	0x1957
0x1947	0x1951
0x1959	0x19a1
0x19fe	0x1a85
0x1a98	0x1ae8
0x1ae9	0x1af4
0x1af7	0x1b0b
0x1b12	0x1b1b
0x1b2b	0x1b7b
0x1b95	0x1b9e
0x1bbb	0x1bc4
0x1c10	0x2c32
0x1c4b	0x1f46
0x1c5a	0x1c62
0x1c67	0x1c70
0x1c6c	0x2c58
0x1ce2	0x1cee
0x1ce7	0x1cee
0x1cf0	0x1cfc
0x1cfd	0x1d37
0x1d46	0x14c20x1cd5
0x1d64	0x2ca3
0x1f4b	0x1f95
0x1f82	0x1a4a0x1c0d
0x1f91	0x1a320x1c0d
0x1f9c	0x1fa1
0x2d32	0x2df2
0x2d34	0x2de3
0x2d36	0x2de6
0x2d38	0x2de9
0x2d3a	0x2dec
0x2d3c	0x2def
0x2d3e	0x2dd4
0x2d40	0x2dd7
0x2d42	0x2dda
0x2d44	0x2ddd
0x2d46	0x2de0
0x2d48	0x2dc5
0x2d4a	0x2dc8
0x2d4c	0x2dcb
0x2d4e	0x2dce
0x2d50	0x2dd1
0x2d52	0x2db9
0x2d54	0x2dbc
0x2d56	0x2dbf
0x2d58	0x2dc2
0x2d5a	0x2daa
0x2d5c	0x2dad
0x2d5e	0x2db0
0x2d60	0x2db3
0x2d62	0x2db6
0x2d64	0x2d9b
0x2d66	0x2d9e
0x2d68	0x2da1
0x2d6a	0x2da4
0x2d6c	0x2da7
0x2d6e	0x2d8c
0x2d70	0x2d8f
0x2d72	0x2d92
0x2d74	0x2d95
0x2d76	0x2d98
0x2d78	0x2d80
0x2d7a	0x2d83
0x2d7c	0x2d86
0x2d7e	0x2d89
0x19f60x1a5a	0x1a770x19f6
0x1c0d0x1a5a	0x1a770x1c0d
0x19f60x1a46	0x1a320x19f6
0x1c0d0x1a46	0x1a320x1c0d
0x19f60x1a37	0x1a4a0x19f6
0x1c0d0x1a37	0x1a4a0x1c0d
0x1cd50x14c5	0x2b330x1cd5
0xff70x1070	0x10600xff7
0x10910x1070	0x10600x1091
0x45b0x974	0x29b50x45b
0x64d0x6cc	0x6bc0x64d
0xf1a0x6cc	0x6bc0xf1a
0x2370x289	0x2a60x237
0x4890x289	0x2a60x489
0x5180x289	0x2a60x518
0x5780x289	0x2a60x578
0x5900x289	0x2a60x590
0x2370x275	0x2610x237
0x4890x275	0x2610x489
0x5180x275	0x2610x518
0x5780x275	0x2610x578
0x5900x275	0x2610x590
0x2370x266	0x2790x237
0x4890x266	0x2790x489
0x5180x266	0x2790x518
0x5780x266	0x2790x578
0x5900x266	0x2790x590
0x974V0x189c	0x29b50x955B0x189c
0x15f6V0x8ba	0x2bc4B0x8ba
0x15f6V0xad4	0x2bc4B0xad4
0x1c7aV0xac3	0x2c7dB0xac3
0x813V0x10f9	0x81aB0x10f9
0x15f6V0x1242	0x2bc4B0x1242
0x15f6V0x1806	0x2bc4B0x1806
0x15f6V0x1b0b	0x2bc4B0x1b0b
0x15f6V0x1b7b	0x2bc4B0x1b7b
0x15f6V0x1b9e	0x2bc4B0x1b9e
0x813V0x3bc	0x81aB0x3bc
0xbdfV0x4da	0xbebB0x4da
0xbedV0x4da	0xbf9B0x4da
0xbfaV0x4da	0xc34B0x4da
0xc43V0x4da	0xc5fB0x4da
0xc60V0x4da	0xc67B0x4da
0xc68V0x4da	0xcadB0x4da
0xcaeV0x4da	0xcb7B0x4da
0xcb3V0x4da	0x1cbfB0x4da
0xccaV0x4da	0xcd9B0x4da
0xd3cV0x4da	0xd44B0x4da
0xd4bV0x4da	0xd58B0x4da
0xd66V0x4da	0xd6eB0x4da
0xdbaV0x4da	0xdc2B0x4da
0xdc9V0x4da	0xdd6B0x4da
0xde4V0x4da	0xdecB0x4da
0xe2cV0x4da	0x29ffB0x4da
0xbe4V0x4da	0xbebB0x4da
0x1432V0xc5fV0x4da	0x143eB0xc5fB0x4da
0x1440V0xc5fV0x4da	0x144cB0xc5fB0x4da
0x144dV0xc5fV0x4da	0x1487B0xc5fB0x4da
0x1496V0xc5fV0x4da	0x14b2B0xc5fB0x4da
