0x1f2
0x293
0x2af
0x32d
0x380
0x589
0x7ca
0x7d1
0x7ee
0x7fa
0x838
0x859
0x85e
0x882
0x887
0x986
0x9e2
0x9ef
0xa55
0xa66
0xab0
0xb09
0xb6f
0xbc4
0xc91
0xcfb
0xd00
0xd07
0xd15
0xd1b
0xd61
0xe64
0xe8e
0xecc
0xf68
0xf70
0xfbd
0xfc5
0xfcd
0xfd5
0xffc
0x1009
0x100e
0x1028
0x103d
0x10f5
0x115e
0x116e
0x11f8
0x1203
0x122d
0x1418
0x1455
0x1484
0x158f
0x159c
0x160e
0x1616
0x1633
0x1640
0x175f
0x17cd
0x180a
0x1830
0x1a65
0x1a79
0x1bdd
0x1c00
0x1c70
0x1c7d
0x1ca3
0x1d10
0x1f14
0x21d0
0x21d8
0x2220
