0x27f
0x309
0x356
0x37d
0x392
0x3d5
0x54c
0x577
0x5b0
0x5c5
0x5da
0x745
0x75a
0x795
0x7aa
0x7dd
0x810
0x825
0x852
0x867
0x89a
0x8cb
0x8e0
0x8f5
0x928
0x945
0x97e
0x9b7
0x9cc
0x9fc
0xa26
0xa71
0xa86
0xab9
0xaec
0xb27
0xb5f
0xb95
0x4d49
