0x0	0xd
0x3f	0x4a
0x60	0x6b
0xd	0x1e
0x104a	0x1061
0x13dd	0x13f5
0x333f	0x336f0x3333
0x3953	0x398a
0x229	0x4d47
0x123	0x12f
0xab	0xb7
0x6f	0x7b
0xf2	0xfe
0x1b1	0x1bd
0x175	0x181
0x1f8	0x204
0x315	0x328
0xc83	0xcd8
0x39e	0x3b1
0xd19	0xd3d
0x3e1	0x3f4
0x3f8	0x41a
0x41e	0x42c
0x430	0x44d
0x451	0x46a
0x46e	0x47c
0x480	0x49d
0x4a1	0x4ba
0x4be	0x4cc
0x4d0	0x4ed
0x4f1	0x50a
0x50e	0x51c
0x520	0x53d
0x583	0x596
0x1243	0x1284
0x5e6	0x5fa
0x5fe	0x614
0x618	0x626
0x62a	0x647
0x64b	0x699
0x69d	0x6ab
0x6af	0x6cc
0x1368	0x1379
0x766	0x779
0x7e9	0x7fc
0x831	0x844
0x175c	0x176a0x175c
0x873	0x886
0x901	0x914
0x1961	0x196d
0x951	0x964
0x98a	0x99d
0x1b3f	0x1b5b
0x1ba3	0x1beb
0x9d8	0x9eb
0xa08	0xa1b
0x1d1d	0x1d29
0xa32	0xa45
0xa92	0xaa5
0xac5	0xad8
0xaf8	0xb0b
0xb33	0xb46
0x22d7	0x22e2
0xb6b	0xb7e
0xba1	0xbb4
0x2750	0x275f
0xcdc	0xce7
0xcf0	0xd02
0xd8f	0xda9
0xdb9	0xdbf
0xdcf	0xdd4
0xe13	0xe1b
0xe5e	0xf6f
0xf73	0xf7e
0xf87	0xfac
0xfb0	0xfcb
0xfcf	0xfe0
0xfe4	0xffc
0x1000	0x1015
0x102d	0x1041
0x1015	0x101e
0x1062	0x1082
0x1086	0x10a6
0x10a7	0x10c7
0x10ee	0x10fc
0x10d1	0x10dc
0x10fd	0x1118
0x1119	0x1161
0x1165	0x1170
0x1179	0x118b
0x118f	0x119c
0x2995	0x29fb
0x1041	0x104a
0x129f	0x12ad
0x12ad	0x12c1
0x1381	0x1387
0x138f	0x1394
0x13ca	0x13dd
0x12f	0x13a
0x14a1	0x14a8
0x2f00	0x2f0b
0x15f1	0x160b
0x161b	0x1621
0x1631	0x1636
0x13a	0x145
0x16c2	0x16d8
0x1853	0x1869
0x19ac	0x19c5
0x19fb	0x1a04
0x3235	0x3244
0x3333	0x333f
0x1bef	0x1bfa
0x1c03	0x1c15
0x1c28	0x1c42
0x1c52	0x1c58
0x1c68	0x1c6d
0x1cac	0x1cfd
0x1d01	0x1d0c
0x1d68	0x1d81
0x1db7	0x1dc0
0x1e72	0x1e8c
0x1e9c	0x1ea2
0x1eb2	0x1eb7
0x1ef6	0x1f03
0x1f63	0x1fb7
0x3438	0x3482
0x1fbb	0x1fc6
0x1fcf	0x1fe1
0x1fe5	0x2038
0x203c	0x2047
0x2050	0x2062
0x2066	0x20a2
0x20a6	0x20b1
0x20ba	0x215f
0x2163	0x216e
0x2177	0x2189
0x21b8	0x21ce
0x2233	0x2249
0x232e	0x2351
0x2391	0x2398
0x242a	0x2431
0x3521	0x3530
0x24a3	0x24f6
0x24fa	0x2505
0x250e	0x2520
0x2541	0x2565
0x2586	0x258b
0x258b	0x2595
0x25d8	0x25dc
0x25f8	0x260e
0x265b	0x2671
0x26ab	0x26ba
0x2795	0x27a4
0x3629	0x3638
0x2a3c	0x2a44
0x2f0e	0x2f13
0x2f49	0x2f53
0x2f89	0x2f93
0x29	0x34
0x31a1	0x31a9
0x31f9	0x31fe
0x3486	0x348e
0x3495	0x34a1
0x34a2	0x34a9
0x394a	0x3953
0x366e	0x367d
0x3999	0x39a4
0x2a7f	0x2ac9
0x4d49	0x237
0x27f	0x287
0x309	0x311
0x356	0x35e
0x37d	0x385
0x392	0x39a
0x3d5	0x3dd
0x54c	0x554
0x577	0x57f
0x5b0	0x5b8
0x5c5	0x5cd
0x5da	0x5e2
0x745	0x74d
0x75a	0x762
0x795	0x79d
0x7aa	0x7b2
0x7dd	0x7e5
0x810	0x818
0x825	0x82d
0x852	0x85a
0x867	0x86f
0x89a	0x8a2
0x8cb	0x8d3
0x8e0	0x8e8
0x8f5	0x8fd
0x928	0x93a
0x945	0x94d
0x97e	0x986
0x9b7	0x9bf
0x9cc	0x9d4
0x9fc	0xa04
0xa26	0xa2e
0xa71	0xa79
0xa86	0xa8e
0xab9	0xac1
0xaec	0xaf4
0xb27	0xb2f
0xb5f	0xb67
0xb95	0xb9d
0x1e	0x29
0x39af	0x39df
0x34	0x3f
0x4a	0x55
0x55	0x60
0x7b	0x86
0x86	0x91
0x91	0x9c
0x9c	0xa7
0xb7	0xc2
0xc2	0xcd
0xcd	0xd8
0xd8	0xe3
0xe3	0xee
0xfe	0x109
0x109	0x114
0x114	0x11f
0x145	0x150
0x150	0x15b
0x15b	0x166
0x166	0x171
0x181	0x18c
0x18c	0x197
0x197	0x1a2
0x1a2	0x1ad
0x1bd	0x1c8
0x1c8	0x1d3
0x1d3	0x1de
0x1de	0x1e9
0x1e9	0x1f4
0x204	0x20f
0x20f	0x21a
0x21a	0x225
0xda9	0xdb9
0xdbf	0xdcf
0x1284	0x128c
0x12c1	0x12ca
0x1387	0x138f
0x160b	0x161b
0x1621	0x1631
0x1c42	0x1c52
0x1c58	0x1c68
0x1e8c	0x1e9c
0x1ea2	0x1eb2
0x2f0b	0x2f0e
0x33870x3333	0x339b0x3333
0x33870x34df	0x339b0x34df
0x336f0x3333	0x33780x3333
0x336f0x34df	0x33780x34df
0x2acd0x2a7f	0x2ad80x2a7f
0x2acd0x3438	0x2ad80x3438
0x2a130x3d5	0x2a250x3d5
0x29ff0x3d5	0x2a0a0x3d5
0x297e0x3d5	0x29910x3d5
0x296a0x3d5	0x29750x3d5
0x290d0x3d5	0x29660x3d5
0x17a70x825	0x17ae0x825
0x17a70x175c	0x17ae0x175c
0x17990x825	0x17a60x825
0x17990x175c	0x17a60x175c
0x17890x825	0x17900x825
0x17890x175c	0x17900x175c
0x177b0x825	0x17880x825
0x177b0x175c	0x17880x175c
0x176b0x825	0x17720x825
0x176b0x175c	0x17720x175c
0x175c0x825	0x176a0x825
