0x13f9	0x11d5	0x78a0x13cd
0x7b3	0xe92	0x7c0
0x79c	0xda6	0x7a30x33f
0x80a	0xfed	0x82b0x399
0x851	0x1084	0x85b0x3cf
0x9c4	0x1307	0x9f20x565
0xa27	0x1307	0x9f80x58b
0xb6f	0x1084	0xb93
0xb93	0x1307	0x9f80xa4e
0xc6f	0xfed	0x82b0x5dc
0xce6	0xe92	0x7a30x62e
0xf1c	0x13cd	0xf27
0xf27	0xfed	0xf64
0x10df	0x13cd	0x10eb
0x13e0	0x11d5	0x13e9
0x5a8	0xa4e	0x33d0x5a8
0x9a1	0xd27	0x9aa
0x9f20x4c0	0x1307	0x9f80x4c0
0x9f20x565	0x1307	0x9f80x565
0x9f20x11d5	0x1307	0x9f80x11d5
0x9f80x4c0	0x1360	0x12840x4c0
0x9f80x565	0x1360	0x9fe
0x9f80x58b	0x1360	0xa48
0x9f80x58b	0x1360	0x9f80x58b
0x9f80xa4e	0x1360	0xbb5
0x9f80xa4e	0x1360	0x9f80xa4e
0x9f80x11d5	0x1360	0x12840x11d5
0x12220x4c0	0xd27	0x122b0x4c0
0x12220x11d5	0xd27	0x122b0x11d5
0x12550x4c0	0x1307	0x9f20x4c0
0x12550x11d5	0x1307	0x9f20x11d5
0x12840x4c0	0x1084	0x12890x4c0
0x12840x11d5	0x1084	0x12890x11d5
0x82b0x399	0xda6	0x830
0x82b0x438	0xda6	0x7a30x438
0x82b0x5dc	0xda6	0x7a30x5dc
