0x2f9
0x4b6
0x64c
0x65c
0x689
0x777
0x77f
0x78f
0x797
0xc92
0xcc5
0xcfa
0xf94
0x10b2
0x10c5
0x1123
0x11da
0x12b4
0x1319
0x1394
0x13ac
0x13bc
0x13cc
0x1469
0x1538
0x15f8
0x1615
0x16e3
0x1805
0x1823
0x182d
0x18c9
0x199f
0x19fd
0x1ab4
0x1b8f
0x1bf4
0x1c6f
0x1d2e
0x1d8a
0x1db2
0x1dbf
0x1ddb
0x21c3
0x21f7
0x220f
0x223a
0x2376
0x24ea
0x2767
0x283f
0x29f6
0x36f7
0x371c
0x3765
0x37f5
0x381a
0x3885
0x38aa
0x38cf
0x399b
0x399e
0x39a1
0x39a4
0x39a7
0x39aa
0x39ad
0x39b0
0x39b3
0x39b6
0x39b9
0x39bc
0x39bf
0x39c2
0x39c5
0x39c8
0x39cb
0x39ce
0x39d1
0x39d4
0x39d7
0x39da
0x39dd
0x39e0
0x39e3
0x39e6
0x39e9
0x39ec
0x39ef
0x39f2
0x39f5
0x39f8
0x39fb
0x39fe
0x3a01
0x3a04
0x3a07
0x3a0a
0x3a0d
0x3a10
0x3a13
0x3a16
0x3a19
0x3a1c
0x3a1f
