0x1c6
0x208
0x231
0x27d
0x327
0x470
0x5fa
0x610
0x616
0x623
0x639
0x826
0x82e
0xa71
0xa8d
0xbf1
0xbf8
0xc31
0xc44
0xc67
0xc7c
0xc87
0xeb6
0xeee
0xef3
0xeff
0xf0a
0xf1b
0xf7e
0x1053
0x105d
0x106a
0x106f
0x1155
0x117c
0x118e
0x11f1
0x120e
0x1219
0x1235
0x12d9
0x12fe
0x1322
0x1333
0x143c
0x1447
0x1458
0x146b
0x147d
0x1499
0x14f9
0x15bf
0x172b
0x173e
0x17c2
0x1817
0x1820
0x1829
0x1832
0x183b
0x1844
0x1907
0x1a8a
0x1ae5
0x1bf1
0x1bf7
0x1c00
0x1c0f
0x1c25
0x1c5f
0x1d68
0x1e12
0x2190
0x21e4
0x241c
0x24a3
0x25c7
0x27ac
0x27ff
