0x1e7f0x740	0x4448	0	Regular
0x1e7f0xbe1	0x4448	0	Regular
0x18b0	0x4448	0	Regular
0x35a0	0x4448	0	Regular
0x4380	0x4448	0	Regular
0x42630x38ef	0x4448	0	Regular
0x46750x740	0x4448	0	Regular
0x46750xbe1	0x4448	0	Regular
0x4263B0x44f4	0x4448	0	Regular
0x4263B0x27b70x56b	0x4448	0	Regular
0x4263B0x27b70x80b	0x4448	0	Regular
0x4263B0x27a10x56b	0x4448	0	Regular
0x4263B0x27a10x80b	0x4448	0	Regular
0x4263B0x17ab0x5e5	0x4448	0	Regular
0x4263B0x17ab0x7a0	0x4448	0	Regular
0x4263B0x17820x5e5	0x4448	0	Regular
0x4263B0x17820x7a0	0x4448	0	Regular
0x4263B0x1d330x740	0x4448	0	Regular
0x4263B0x1d330xbe1	0x4448	0	Regular
0x4263B0x1ada	0x4448	0	Regular
0x4263B0x1aff	0x4448	0	Regular
0x4263B0x16ae0x5e5	0x4448	0	Regular
0x4263B0x16ae0x7a0	0x4448	0	Regular
0x4263B0x1ca10x740	0x4448	0	Regular
0x4263B0x1ca10xbe1	0x4448	0	Regular
0x4263B0x1e510x740	0x4448	0	Regular
0x4263B0x1e510xbe1	0x4448	0	Regular
0x4263B0x28e30x56b	0x4448	0	Regular
0x4263B0x28e30x80b	0x4448	0	Regular
0x4263B0x46b20x740	0x4448	0	Regular
0x4263B0x46b20xbe1	0x4448	0	Regular
