0x18a7	['VAR', '0x1899', nil]	0
0x18a7	['VAR', '0x189f', nil]	1
0x18c9	['VAR', '0x18b9', nil]	0
0x18c9	['VAR', '0x18a7', nil]	1
0x18ee	['VAR', '0x686', nil]	0
0x18ee	['VAR', '0x18e1', nil]	1
0x1b5c	['VAR', '0x1b47', nil]	0
0x1b5c	['VAR', '0x1b31', nil]	1
0x1b65	['VAR', '0x1b5f', nil]	0
0x1b65	['VAR', '0x1b5c', nil]	1
0x20ed	['VAR', '0x20df', nil]	0
0x20ed	['VAR', '0x20e5', nil]	1
0x2bec	['VAR', '0x2bde', nil]	0
0x2bec	['VAR', '0x2be4', nil]	1
0x2f48	['VAR', '0x2f3a', nil]	0
0x2f48	['VAR', '0x2f40', nil]	1
0x3291	['VAR', '0x3283', nil]	0
0x3291	['VAR', '0x3289', nil]	1
0x3439	['VAR', '0x342b', nil]	0
0x3439	['VAR', '0x3431', nil]	1
0x35c0	['VAR', '0x35ab', nil]	0
0x35c0	['VAR', '0x3595', nil]	1
0x35c9	['VAR', '0x35c3', nil]	0
0x35c9	['VAR', '0x35c0', nil]	1
0x3ae3	['VAR', '0xb70', nil]	0
0x3ae3	['VAR', '0x3ad6', nil]	1
0x3c79	['VAR', '0x3c68', nil]	0
0x3c79	['VAR', '0x3c6e', nil]	1
0x3c84	['VAR', '0x3c7d', nil]	0
0x3c84	['VAR', '0x3c79', nil]	1
0x3cfe	['VAR', '0x3cf0', nil]	0
0x3cfe	['VAR', '0x3cf6', nil]	1
0x415c	['VAR', '0x414b', nil]	0
0x415c	['VAR', '0x4151', nil]	1
0x4169	['VAR', '0x415f', nil]	0
0x4169	['VAR', '0x415c', nil]	1
0x43b5	['VAR', '0x43a7', nil]	0
0x43b5	['VAR', '0x43ad', nil]	1
0x43d7	['VAR', '0x43c8', nil]	0
0x43d7	['VAR', '0x43ce', nil]	1
0x43e1	['VAR', '0x43ce', nil]	1
0x43e1	['VAR', '0x43de', nil]	0
0x4409	['VAR', '0x43f7', nil]	0
0x4409	['VAR', '0x43fd', nil]	1
0x4aae	['VAR', '0x4aa0', nil]	0
0x4aae	['VAR', '0x4aa6', nil]	1
0x4ad4	['VAR', '0x4ac3', nil]	0
0x4ad4	['VAR', '0x4ac9', nil]	1
0x46ca0x740	['VAR', '0x7400x46bc', nil]	0
0x46ca0x740	['VAR', '0x7400x46c2', nil]	1
0x46ca0xbe1	['VAR', '0xbe10x46bc', nil]	0
0x46ca0xbe1	['VAR', '0xbe10x46c2', nil]	1
0x46aa0x740	['VAR', '0x7400x469c', nil]	0
0x46aa0x740	['VAR', '0x7400x46a2', nil]	1
0x46aa0xbe1	['VAR', '0xbe10x469c', nil]	0
0x46aa0xbe1	['VAR', '0xbe10x46a2', nil]	1
0x228b0x56b	['VAR', '0x56b0x227d', nil]	0
0x228b0x56b	['VAR', '0x56b0x2283', nil]	1
0x228b0x80b	['VAR', '0x80b0x227d', nil]	0
0x228b0x80b	['VAR', '0x80b0x2283', nil]	1
0x10a40x5e5	['VAR', '0x5e50x1096', nil]	0
0x10a40x5e5	['VAR', '0x5e50x109c', nil]	1
0x10a40x7a0	['VAR', '0x7a00x1096', nil]	0
0x10a40x7a0	['VAR', '0x7a00x109c', nil]	1
0xdff0xd74S0x48a	['VAR', '0xd75V0x48a', nil]	0
0xdff0x319aS0x9f6	['VAR', '0x319bV0x9f6', nil]	0
0x4d0cS0x4ca4S0x4829S0x3f99	['VAR', '0x4cabV0x4829V0x3f99', nil]	0
0x4d0cS0x4cb7S0x4829S0x3f99	['VAR', '0x4cbfV0x4829V0x3f99', nil]	0
0x1a44	['RETURNDATA', '0x1a34', ['0x1a3d', '0x1a3c']]	0
0x2caa	['RETURNDATA', '0x2c9a', ['0x2ca3', '0x2ca2']]	0
0x2d9a	['RETURNDATA', '0x2d8a', ['0x2d93', '0x2d92']]	0
0x30e6	['RETURNDATA', '0x30d6', ['0x30df', '0x30de']]	0
0x3407	['RETURNDATA', '0x33f7', ['0x3400', '0x33ff']]	0
0x34ad	['RETURNDATA', '0x349d', ['0x34a6', '0x34a5']]	0
0x3541	['RETURNDATA', '0x3531', ['0x353a', '0x3539']]	0
0x372d	['RETURNDATA', '0x371d', ['0x3726', '0x3725']]	0
0x3841	['RETURNDATA', '0x3831', ['0x383a', '0x3839']]	0
0x396e	['RETURNDATA', '0x395e', ['0x3967', '0x3966']]	0
0x39e5	['RETURNDATA', '0x39d5', ['0x39de', '0x39dd']]	0
0x3b82	['RETURNDATA', '0x3b72', ['0x3b7b', '0x3b7a']]	0
0x3c52	['RETURNDATA', '0x3c42', ['0x3c4b', '0x3c4a']]	0
0x3e3a	['RETURNDATA', '0x3e2a', ['0x3e33', '0x3e32']]	0
0x12150x5e5	['RETURNDATA', '0x12050x5e5', ['0x5e50x120e', '0x5e50x120d']]	0
0x12150x7a0	['RETURNDATA', '0x12050x7a0', ['0x7a00x120e', '0x7a00x120d']]	0
0x13590x5e5	['RETURNDATA', '0x13490x5e5', ['0x5e50x1352', '0x5e50x1351']]	0
0x13590x7a0	['RETURNDATA', '0x13490x7a0', ['0x7a00x1352', '0x7a00x1351']]	0
0x13d60x5e5	['RETURNDATA', '0x13c60x5e5', ['0x5e50x13cf', '0x5e50x13ce']]	0
0x13d60x7a0	['RETURNDATA', '0x13c60x7a0', ['0x7a00x13cf', '0x7a00x13ce']]	0
0x14530x5e5	['RETURNDATA', '0x14430x5e5', ['0x5e50x144c', '0x5e50x144b']]	0
0x14530x7a0	['RETURNDATA', '0x14430x7a0', ['0x7a00x144c', '0x7a00x144b']]	0
0x15260x5e5	['RETURNDATA', '0x15160x5e5', ['0x5e50x151f', '0x5e50x151e']]	0
0x15260x7a0	['RETURNDATA', '0x15160x7a0', ['0x7a00x151f', '0x7a00x151e']]	0
0x159d0x5e5	['RETURNDATA', '0x158d0x5e5', ['0x5e50x1596', '0x5e50x1595']]	0
0x159d0x7a0	['RETURNDATA', '0x158d0x7a0', ['0x7a00x1596', '0x7a00x1595']]	0
0x161a0x5e5	['RETURNDATA', '0x160a0x5e5', ['0x5e50x1613', '0x5e50x1612']]	0
0x161a0x7a0	['RETURNDATA', '0x160a0x7a0', ['0x7a00x1613', '0x7a00x1612']]	0
0x16970x5e5	['RETURNDATA', '0x16870x5e5', ['0x5e50x1690', '0x5e50x168f']]	0
0x16970x7a0	['RETURNDATA', '0x16870x7a0', ['0x7a00x1690', '0x7a00x168f']]	0
0x19900x693	['RETURNDATA', '0x19800x693', ['0x6930x1989', '0x6930x1988']]	0
0x19900x1904	['RETURNDATA', '0x19800x1904', ['0x19040x1989', '0x19040x1988']]	0
