0x0	0xc
0x1a	0x2b
0x2c22	0x2c6c
0x10	0x1a
0x10f	0x11b
0xa2	0xae
0x71	0x7d
0xde	0xea
0x187	0x193
0x156	0x162
0x1c3	0x1cf
0x8c2	0x920
0x96e	0x995
0xb01	0xb21
0xbe5	0xc0c
0xeeb	0xf0e
0x100	0x10b
0x3ae	0x3c5
0x3c9	0x3d7
0x3db	0x3f9
0x3fd	0x44c
0x450	0x45e
0x462	0x480
0x484	0x4d3
0x4d7	0x4e5
0x4e9	0x507
0xc4	0xcf
0xfed	0x1011
0x134b	0x136b
0x140e	0x1435
0x1843	0x1867
0x1afd	0x1b24
0x1c90	0x1cb0
0x1e40	0x1e60
0x1f5e	0x1fbc
0x1ff3	0x201a
0x2175	0x2195
0x2307	0x2327
0x24c2	0x2520
0x253b	0x255b
0x268e	0x26ae
0x9fb	0xa14
0xa64	0xa95
0x27a0	0x27bc
0xc72	0xc8b
0xcdb	0xd0c
0xd5c	0xd8d
0xddd	0xe16
0x28e7	0x2903
0x1061	0x107d
0x10cd	0x10e9
0x1139	0x1155
0x11a5	0x11c1
0x149b	0x14b3
0x1503	0x151c
0x156c	0x159d
0x15ed	0x1609
0x1659	0x1662
0x16b2	0x16cb
0x18cd	0x18e5
0x1935	0x194e
0x199e	0x19b4
0x1a04	0x1a0d
0x1b8a	0x1baa
0x1d16	0x1d32
0x2080	0x2099
0x20e9	0x211a
0x21fb	0x2217
0x238d	0x23a9
0x25c1	0x25dd
0x280c	0x2828
0x2953	0x296f
0x29bf	0x29ed
0x2c16	0x2c22
0x2c84	0x2c98
0x2c6c	0x2c75
0x267	0x279
0x2ce	0x2e0
0x303	0x315
0x346	0x358
0x397	0x3aa
0x5bc	0x5ce
0x5f5	0x607
0x612	0x624
0x64b	0x65d
0x686	0x698
0x6c1	0x6d3
0x70c	0x71e
0x745	0x757
0x778	0x78a
0x7ab	0x7bd
0x7e6	0x7f8
0x829	0x83b
0x85c	0x86e
0x88f	0x8a1
0x36	0x41
0x2b	0x36
0x41	0x4c
0x4c	0x57
0x57	0x62
0x62	0x6d
0x7d	0x88
0x88	0x93
0x93	0x9e
0xae	0xb9
0xb9	0xc4
0xcf	0xda
0xea	0xf5
0xf5	0x100
0x11b	0x126
0x126	0x131
0x131	0x13c
0x13c	0x147
0x147	0x152
0x162	0x16d
0x16d	0x178
0x178	0x183
0x193	0x19e
0x19e	0x1a9
0x1a9	0x1b4
0x1b4	0x1bf
0x1cf	0x1da
0x1da	0x1e5
0x920	0x928
0x1fbc	0x1fc4
0x2520	0x2528
0x2c98	0x2cb1
0x9490x8c2	0x95d0x8c2
0x9490x1f5e	0x95d0x1f5e
0x9490x24c2	0x95d0x24c2
0x22c0x1ea	0x2400x1ea
0x22c0x6fc	0x2400x6fc
0x22c0x821	0x2400x821
0x2140x1ea	0x21d0x1ea
0x2140x6fc	0x21d0x6fc
0x2140x821	0x21d0x821
0x95d0x8c2	0x9660x8c2
0x95d0x1f5e	0x9660x1f5e
0x95d0x24c2	0x9660x24c2
0x93b0x8c2	0x9490x8c2
0x93b0x1f5e	0x9490x1f5e
0x93b0x24c2	0x9490x24c2
0x2400x1ea	0x2590x1ea
0x2400x6fc	0x2590x6fc
0x2400x821	0x2590x821
0x1f20x1ea	0x2140x1ea
0x1f20x6fc	0x2140x6fc
0x1f20x821	0x2140x821
0x2ba2B0x171b	0x2bb0B0x171b
0x2ba2B0x1728	0x2bb0B0x1728
0x2ba2B0x2a6d	0x2bb0B0x2a6d
0x2cc7B0x1211	0x2cf8B0x1211
0x2d08B0x1211	0x2d17B0x1211
0x2d1aB0x1211	0x2d23B0x1211
0x2d17B0x1211	0x2d1aB0x1211
0x2d46B0x2d35B0x1211	0x2d4fB0x2d35B0x1211
0x2cc7B0x1224	0x2cf8B0x1224
0x2d08B0x1224	0x2d17B0x1224
0x2d1aB0x1224	0x2d23B0x1224
0x2d17B0x1224	0x2d1aB0x1224
0x2d46B0x2d35B0x1224	0x2d4fB0x2d35B0x1224
0x2cc7B0x1238	0x2cf8B0x1238
0x2d08B0x1238	0x2d17B0x1238
0x2d1aB0x1238	0x2d23B0x1238
0x2d17B0x1238	0x2d1aB0x1238
0x2d46B0x2d35B0x1238	0x2d4fB0x2d35B0x1238
0x2d45B0x2d35B0x1211	0x2d46B0x2d35B0x1211
0x2d45B0x2d35B0x1224	0x2d46B0x2d35B0x1224
0x2d45B0x2d35B0x1238	0x2d46B0x2d35B0x1238
