0x0	0xc
0x1a	0x2b
0x7bd	0x7d5
0x8a7	0x8b2
0x102c	0x105c
0x1478	0x1496
0x10	0x1a
0xe3	0xef
0x8c	0x98
0x66	0x72
0xbd	0xc9
0x145	0x151
0x11f	0x12b
0x176	0x182
0x748	0x759
0xd63	0xd7f
0xe76	0xe92
0x1020	0x102c
0x1118	0x1134
0x761	0x767
0x76f	0x774
0x7aa	0x7bd
0x851	0x8a7
0xc9	0xd4
0x905	0x928
0xc10	0xc33
0xc7f	0xc9b
0xdb5	0xdd1
0xec8	0xee4
0x1074	0x1088
0x105c	0x1065
0x141c	0x1422
0x142a	0x142f
0x1465	0x1478
0x229	0x23b
0x27e	0x290
0x2e7	0x2f9
0x320	0x332
0x353	0x365
0x37a	0x38c
0x3f0	0x402
0x443	0x455
0x47c	0x48e
0x4bd	0x4cf
0x4f8	0x50a
0x1403	0x1414
0x36	0x41
0x2b	0x36
0x41	0x4c
0x4c	0x57
0x57	0x62
0x72	0x7d
0x7d	0x88
0x98	0xa3
0xa3	0xae
0xae	0xb9
0xd4	0xdf
0xef	0xfa
0xfa	0x105
0x105	0x110
0x110	0x11b
0x12b	0x136
0x136	0x141
0x151	0x15c
0x15c	0x167
0x167	0x172
0x182	0x18d
0x767	0x76f
0x1088	0x10a1
0x1422	0x142a
0x12f70x1403	0x12fe0x1403
0x1d40x192	0x1e80x192
0x1d40x43b	0x1e80x43b
0x1bc0x192	0x1c50x192
0x1bc0x43b	0x1c50x43b
0x1e80x192	0x2010x192
0x1e80x43b	0x2010x43b
0x19a0x192	0x1bc0x192
0x19a0x43b	0x1bc0x43b
0x10b7B0x6dd	0x10c5B0x6dd
0x10b7B0xf75	0x10c5B0xf75
0x52bB0x192	0x58fB0x192
0x58fB0x192	0x597B0x192
0x5aa0x52bB0x192	0x5b80x52bB0x192
0x5b80x52bB0x192	0x5cc0x52bB0x192
0x5cc0x52bB0x192	0x5d50x52bB0x192
0xaa6B0x43b	0xb0aB0x43b
0xb0aB0x43b	0xb12B0x43b
0x5aa0xaa6B0x43b	0x5b80xaa6B0x43b
0x5b80xaa6B0x43b	0x5cc0xaa6B0x43b
0x5cc0xaa6B0x43b	0x5d50xaa6B0x43b
0x12cfB0x7d5	0x12e7B0x7d5
0x125aB0x7d5	0x126bB0x7d5
0x1273B0x7d5	0x1279B0x7d5
0x1281B0x7d5	0x1286B0x7d5
0x12bcB0x7d5	0x12cfB0x7d5
0x1279B0x7d5	0x1281B0x7d5
0x12f70x125aB0x7d5	0x12fe0x125aB0x7d5
0x1518B0x12efB0x7d5	0x1530B0x12efB0x7d5
0x14a3B0x12efB0x7d5	0x14b4B0x12efB0x7d5
0x14bcB0x12efB0x7d5	0x14c2B0x12efB0x7d5
0x14caB0x12efB0x7d5	0x14cfB0x12efB0x7d5
0x1505B0x12efB0x7d5	0x1518B0x12efB0x7d5
0x153aB0x12efB0x7d5	0x15b4B0x12efB0x7d5
0x14c2B0x12efB0x7d5	0x14caB0x12efB0x7d5
0x1380B0x7dd	0x1398B0x7dd
0x13b1B0x7dd	0x13bcB0x7dd
0x130bB0x7dd	0x131cB0x7dd
0x1324B0x7dd	0x132aB0x7dd
0x1332B0x7dd	0x1337B0x7dd
0x136dB0x7dd	0x1380B0x7dd
0x13aaB0x7dd	0x13b1B0x7dd
0x132aB0x7dd	0x1332B0x7dd
0x1636B0x13a0B0x7dd	0x164eB0x13a0B0x7dd
0x15c1B0x13a0B0x7dd	0x15d2B0x13a0B0x7dd
0x15daB0x13a0B0x7dd	0x15e0B0x13a0B0x7dd
0x15e8B0x13a0B0x7dd	0x15edB0x13a0B0x7dd
0x1623B0x13a0B0x7dd	0x1636B0x13a0B0x7dd
0x1675B0x13a0B0x7dd	0x168aB0x13a0B0x7dd
0x15e0B0x13a0B0x7dd	0x15e8B0x13a0B0x7dd
0x1699B0x164eB0x13a0B0x7dd	0x16caB0x164eB0x13a0B0x7dd
0x16daB0x164eB0x13a0B0x7dd	0x16e9B0x164eB0x13a0B0x7dd
0x16ecB0x164eB0x13a0B0x7dd	0x16f5B0x164eB0x13a0B0x7dd
0x16e9B0x164eB0x13a0B0x7dd	0x16ecB0x164eB0x13a0B0x7dd
0x1717B0x1707B0x164eB0x13a0B0x7dd	0x171dB0x1707B0x164eB0x13a0B0x7dd
0x171dB0x1707B0x164eB0x13a0B0x7dd	0x1726B0x1707B0x164eB0x13a0B0x7dd
0x1699B0x1661B0x13a0B0x7dd	0x16caB0x1661B0x13a0B0x7dd
0x16daB0x1661B0x13a0B0x7dd	0x16e9B0x1661B0x13a0B0x7dd
0x16ecB0x1661B0x13a0B0x7dd	0x16f5B0x1661B0x13a0B0x7dd
0x16e9B0x1661B0x13a0B0x7dd	0x16ecB0x1661B0x13a0B0x7dd
0x1717B0x1707B0x1661B0x13a0B0x7dd	0x171dB0x1707B0x1661B0x13a0B0x7dd
0x171dB0x1707B0x1661B0x13a0B0x7dd	0x1726B0x1707B0x1661B0x13a0B0x7dd
0x5d50x52bB0x192	0x5dd0x52bB0x192
0x5d50xaa6B0x43b	0x5dd0xaa6B0x43b
