0x46a
0x47f
0x4aa
0x4bd
0x4d0
0x4e3
0x50d
0x545
0x57d
0x5a8
0x5c3
0x5d6
0x5f1
0x60c
0x635
0x648
0x66b
0x698
0x6bb
0x6ce
0x6e9
0x70b
0x74c
0x76e
0x781
0x7a4
0x7b7
0x7da
0x7ed
0x800
0x81b
0x83e
0x861
0x874
0x887
0x8a2
0x8b5
0x8d0
0x8e3
0x9d2
0xa26
0xa59
0xa66
0xab4
0x1002
0x1024
0x1400
0x1633
0x19c1
0x2bd1
0x2c4e
0x2cf1
0x2d54
0x2dbe
0x2f48
0x2f5e
0x3048
0x30bc
0x30fa
0x32e2
0x3528
0x354b
0x35cf
0x35eb
0x3862
0x38b8
0x38df
0x3c67
0x3ca9
0x3ce7
0x3d34
0x43a5
0x43e2
0x4412
0x442e
0x4488
0x46b1
0x47b8
0x47fc
