0x0	0xc
0x1a	0x2b
0x1ba1	0x1bb9
0x2364	0x236f
0x3ac7	0x3b2a
0x416f	0x419f0x4163
0x45770x190b	0x45ae0x190b
0x45770x3e67	0x45ae0x3e67
0x3bfc0x9c6	0x3c580x9c6
0x3bfc0x9e3	0x3c580x9e3
0x10	0x1a
0x1b8	0x1c4
0x104	0x110
0xa2	0xae
0x7c	0x88
0xde	0xea
0x171	0x17d
0x14b	0x157
0x292	0x29e
0x230	0x23c
0x20a	0x216
0x26c	0x278
0x2ff	0x30b
0x2d9	0x2e5
0x5ad	0x5ca
0x5ce	0x5dc
0x5e0	0x5fd
0x190b	0x1965
0x6df	0x72f
0xc4	0xcf
0x733	0x741
0x745	0x762
0x766	0x7b4
0x7b8	0x7c6
0x7ca	0x7e7
0x1b2c	0x1b3d
0x2a11	0x2a62
0x9f9	0xa0f
0xa13	0xa21
0xa25	0xa42
0xac8	0xaf3
0xaf7	0xb05
0xb09	0xb26
0xbe4	0xbfb
0x3303	0x3317
0xc34	0xc83
0xc87	0xc92
0xc9b	0xcad
0xccf	0xcd5
0xd0f	0xd52
0xd56	0xd61
0xd6a	0xd7c
0xd80	0xd88
0xdca	0xde1
0x341e	0x342d
0xef1	0xef7
0xf31	0xf74
0xf78	0xf83
0xf8c	0xf9e
0xfa2	0xfaa
0x102e	0x1034
0x106e	0x10b1
0x10b5	0x10c0
0x10c9	0x10db
0x10df	0x10e7
0x35ac	0x35fc
0x1144	0x1187
0x118b	0x1196
0x119f	0x11b1
0x11b5	0x11bd
0x13d8	0x13de
0x1418	0x145b
0x145f	0x146a
0x1473	0x1485
0x1489	0x1491
0x384b	0x3864
0x14ff	0x1505
0x153f	0x1582
0x1586	0x1591
0x159a	0x15ac
0x15b0	0x15b8
0x3ab4	0x3ac7
0x165d	0x1663
0x169d	0x16e0
0x16e4	0x16ef
0x16f8	0x170a
0x170e	0x1716
0x17fa	0x1800
0x183a	0x187d
0x1881	0x188c
0x1895	0x18a7
0x18ab	0x18b3
0x1969	0x1974
0x197d	0x198f
0x3e0e	0x3e160x3e0e
0x19ae	0x19b4
0x19ee	0x1a31
0x1a35	0x1a40
0x1a49	0x1a5b
0x1a5f	0x1a67
0x3ea9	0x3ebd
0x1b45	0x1b4b
0x1b53	0x1b58
0x1b8e	0x1ba1
0x1bc1	0x1bc7
0x1c01	0x1c44
0x1c48	0x1c53
0x1c5c	0x1c6e
0x1c72	0x1c7a
0x1cb4	0x1cf0
0x1cf4	0x1cff
0x1d08	0x1d2d
0x1d31	0x1d4c
0x1d50	0x1d61
0x1d65	0x1d7a
0x1d7e	0x1d93
0x1dab	0x1dbf
0x1d93	0x1d9c
0x1dd8	0x1e18
0x1e1c	0x1e27
0x1e30	0x1e55
0x1e59	0x1e74
0x1e78	0x1e89
0x1e8d	0x1ea2
0x1ea6	0x1ebb
0x1ed3	0x1ee7
0x1ebb	0x1ec4
0x1f00	0x1f13
0x207d	0x20b6
0x1f46	0x1f6f
0x1f27	0x1f30
0x1f8e	0x1fda
0x1f6f	0x1f78
0x1ff9	0x2022
0x1fda	0x1fe3
0x2022	0x202b
0x20d5	0x20fe
0x20b6	0x20bf
0x211d	0x2174
0x20fe	0x2107
0x2193	0x21bc
0x2174	0x217d
0x21db	0x2213
0x21bc	0x21c5
0x2358	0x2364
0x23fb	0x2400
0x25a3	0x25a9
0x25e3	0x2626
0x262a	0x2635
0x263e	0x2650
0x2654	0x265c
0x26c9	0x26cf
0x2709	0x274c
0x2750	0x275b
0x2764	0x2776
0x277a	0x2782
0x4163	0x416f
0x28ba	0x28c0
0x28fa	0x293d
0x2941	0x294c
0x2955	0x2967
0x296b	0x2973
0x2a66	0x2a71
0x2a7a	0x2a8c
0x2a90	0x2ad9
0x2add	0x2ae8
0x2af1	0x2b03
0x2b17	0x2b1d
0x2b57	0x2b9a
0x2b9e	0x2ba9
0x2bb2	0x2bc4
0x2bc8	0x2bd0
0x2c2d	0x2c350x9c6
0x2c6d	0x2c73
0x2cad	0x2cf0
0x2cf4	0x2cff
0x2d08	0x2d1a
0x2d1e	0x2d26
0x2d83	0x2dcb
0x2dcf	0x2dda
0x2de3	0x2df5
0x2fd5	0x2fdb
0x3015	0x3058
0x305c	0x3067
0x3070	0x3082
0x3086	0x308e
0x3326	0x332b
0x3463	0x3472
0x3600	0x360b
0x3614	0x3626
0x362a	0x3632
0x36ee	0x36fd
0x3733	0x3742
0x3868	0x386d
0x38fb	0x3942
0x42bf	0x42ce
0x3946	0x3951
0x395a	0x396c
0x3970	0x397d
0x3988	0x39df
0x39e3	0x39ee
0x39f7	0x3a44
0x3a48	0x3a53
0x3a5c	0x3a6e
0x3a82	0x3a8d
0x3a99	0x3a9d
0x3a96	0x3a99
0x3b42	0x3b63
0x3b2a	0x3b33
0x3b67	0x3b72
0x3b7b	0x3b8d
0x3b91	0x3b98
0x41	0x4c
0x3ecc	0x3ed1
0x3fd7	0x3fdd
0x4017	0x405a
0x405e	0x4069
0x4072	0x4084
0x4088	0x4090
0x4407	0x4454
0x4458	0x4463
0x446c	0x447e
0x449f	0x44e6
0x44ea	0x44f5
0x44fe	0x4510
0x452e	0x4533
0x454f	0x4552
0x47bb	0x47ca
0x347	0x359
0x36f	0x381
0x418	0x42a
0x458	0x46a
0x4bc	0x4ce
0x502	0x514
0x528	0x53a
0x545	0x557
0x597	0x5a9
0x63f	0x651
0x67b	0x68d
0x6c8	0x6db
0x834	0x846
0x85a	0x86c
0x880	0x892
0x8ae	0x8c0
0x8e4	0x8f6
0x90a	0x91c
0x938	0x94a
0x964	0x976
0x990	0x9a2
0x9c6	0x9d8
0x9e3	0x9f5
0xa84	0xa96
0xab2	0xac4
0xb68	0xb7a
0xb8e	0xba0
