0x0	__function_selector__
0xfa	name()
0x17d	approve(address,uint256)
0x1e1	totalSupply()
0x1ff	transferFrom(address,address,uint256)
0x283	decimals()
0x2a1	setNameSymbol(string,string)
0x3f3	balanceOf(address)
0x44b	symbol()
0x4ce	transfer(address,uint256)
0x532	disallow(address)
0x58c	setGovernance(address)
0x5d0	withdrawn()
0x5ee	allowance(address,address)
0x666	defineContracts(address,address)
0x6ca	init()
0x6d4	0x6d4
0x972	0x972
0xca0	0xca0
0x13f2	0x13f2
0x15bf	0x15bf
0x1798	0x1798
0x1826	0x1826
0x1881	()
0x1881	fallback()
