0x0	__function_selector__
0x105	setDiggPegRewards(address,uint256,uint256)
0x11a	getRoleAdmin(bytes32)
0x143	batchLogs(bytes)
0x156	grantRole(bytes32,address)
0x169	renounceRole(bytes32,address)
0x17c	unlockSchedules(address,uint256)
0x1a1	setUnlockSchedule(address,address,uint256,uint256,uint256,uint256)
0x1b4	getUnlockSchedulesFor(address,address)
0x1d4	getRoleMember(bytes32,uint256)
0x1f4	hasRole(bytes32,address)
0x214	DEFAULT_ADMIN_ROLE()
0x21c	getAllUnlockSchedulesFor(address)
0x22f	initialize(address,address,address)
0x242	getRoleMemberCount(bytes32)
0x255	revokeRole(bytes32,address)
0x268	MANAGER_ROLE()
0x431	0x431
0x46b	0x46b
0x479	0x479
0x645	0x645
0x824	0x824
0x843	0x843
0x860	0x860
0x919	0x919
0xa09	0xa09
0xa20	0xa20
0xa6c	0xa6c
0xa70	0xa70
0xad9	0xad9
0xb42	0xb42
0xb4e	0xb4e
0xb63	0xb63
0xb69	0xb69
0xbfc	0xbfc
0xc07	0xc07
0xc1c	0xc1c
0xc76	0xc76
0xc8e	0xc8e
0xd13	0xd13
0xd5d	0xd5d
0xe23	0xe23
0xe6b	0xe6b
0xe82	0xe82
0xe9d	0xe9d
0xed1	0xed1
0xfc9	0xfc9
0xfe1	0xfe1
0x103c	0x103c
0x116b	0x116b
0x11fa	0x11fa
0x12c7	0x12c7
0x133c	0x133c
0x1443	0x1443
0x14ce	()
0x14ce	fallback()
