0x0	__function_selector__
0x3e0	setSellFactorsAndPercents(uint256,uint256,uint256,uint256,uint256)
0x417	getDiggPrice()
0x431	wbtcSellAmplificationFactor()
0x439	balanceOfPool()
0x441	performanceFeeGovernance()
0x449	initialize(address,address,address,address,address,uint256,address[2],uint256[4])
0x4fa	getName()
0x577	withdrawOther(address)
0x59d	want()
0x5c1	strategist()
0x5c9	wbtcSupplyChangeFactor()
0x5d1	uniswap()
0x5d9	setStabilizeFee(uint256)
0x5f6	withdraw(uint256)
0x613	getWBTCUSDPrice()
0x61b	tradeBatchSize()
0x623	maxWBTCSellPercent()
0x62b	governancePullSomeCollateral(uint256)
0x648	__BaseStrategy_init(address,address,address,address,address)
0x690	unpause()
0x698	guardian()
0x6a0	performanceFeeStrategist()
0x6a8	diggExchangeTreasury()
0x6b0	version()
0x6b8	governance()
0x6c0	getDiggUSDPrice()
0x6c8	paused()
0x6e4	getTokenAddress(uint256)
0x701	executeTradeBatch()
0x709	balanceOf()
0x711	setKeeper(address)
0x737	setStabilizeVault(address)
0x75d	rebalance()
0x765	isTendable()
0x76d	pause()
0x775	setPerformanceFeeGovernance(uint256)
0x792	withdrawAll()
0x79a	setGuardian(address)
0x7c0	withdrawalFee()
0x7c8	setController(address)
0x7ee	tradeAmountLeft()
0x7f6	diggSupplyChangeFactor()
0x7fe	stabilizeVault()
0x806	setOracleLagTime(uint256)
0x823	maxGainedDiggSellPercent()
0x82b	strategyLockedUntil()
0x833	setGovernance(address)
0x859	setWithdrawalFee(uint256)
0x876	keeper()
0x87e	setDiggExchangeTreasury(address)
0x8a4	MAX_FEE()
0x8ac	stabilizeFee()
0x8b4	balanceOfWant()
0x8bc	setStrategist(address)
0x8e2	lastDiggTotalSupply()
0x8ea	deposit()
0x8f2	setWithdrawalMaxDeviationThreshold(uint256)
0x90f	setTradingBatchSize(uint256)
0x92c	lastDiggPrice()
0x934	baseStrategyVersion()
0x93c	getProtectedTokens()
0x994	setPerformanceFeeStrategist(uint256)
0x9b1	controller()
0x9b9	diggInExpansion()
0x9c1	withdrawalMaxDeviationThreshold()
0xa48	0xa48
0xb62	0xb62
0x109a	0x109a
0x11c6	0x11c6
0x131b	0x131b
0x137d	0x137d
0x1612	0x1612
0x19f4	0x19f4
0x1bd6	0x1bd6
0x20b3	0x20b3
0x2111	0x2111
0x2429	0x2429
0x26c5	0x26c5
0x2739	0x2739
0x2784	0x2784
0x27dd	0x27dd
0x2996	0x2996
0x29e6	0x29e6
0x2ac2	0x2ac2
0x2b14	0x2b14
0x2b64	0x2b64
0x2f4f	0x2f4f
0x2fa0	0x2fa0
0x2fe2	0x2fe2
0x2ff8	0x2ff8
0x30c2	0x30c2
0x31a9	0x31a9
0x32f8	0x32f8
0x3363	0x3363
0x4005	0x4005
0x40c8	0x40c8
0x4122	0x4122
0x4205	0x4205
0x42b8	0x42b8
0x43d8	0x43d8
0x4489	0x4489
0x44f0	0x44f0
0x458a	0x458a
0x462a	0x462a
0x46d5	0x46d5
0x46d9	0x46d9
0x46e8	0x46e8
0x47fb	0x47fb
0x4bce	()
0x4bce	fallback()
0x5c0b	0x5c0b
0x5c2c	0x5c2c
0x5c70	0x5c70
